EquivDiameter,Perimeter
230.7721613,739.449
230.7969878,757.765
230.8714514,754.738
230.8742088,739.821
230.8879956,741.243
230.8879956,754.125
230.9017815,757.202
230.9293509,748.149
230.9679425,732.244
231.0092834,745.189
231.014795,743.837
231.0230621,750.442
231.03684,731.342
231.0395955,741.282
231.0533723,742.531
231.0561276,752.911
231.0588829,747.385
231.0891884,748.883
231.1084716,744.319
231.1773273,754.72
231.1938496,734.386
231.2103707,744.924
231.2434094,743.151
231.2709381,738.016
231.2847012,735.014
231.2984634,742.118
231.3149771,734.883
231.3232335,741.939
231.3314896,745.326
231.3397454,746.014
231.3617594,761.435
231.3865226,776.18
231.3892739,755.763
231.3975277,749.694
231.4057811,752.331
231.4305397,762.413
231.4497945,753.785
231.4635469,750.704
231.4772986,747.056
231.5075493,743.573
231.5267977,761.563
231.5790354,742.557
231.5845334,748.798
231.6395063,741.324
231.6422546,746.003
231.6779796,746.626
231.6834753,762.389
231.6889708,751.793
231.7246886,759.369
231.7246886,741.927
231.7274359,754.05
231.7301832,742.742
231.7356776,751.217
231.7384248,746.834
231.7411719,738.57
231.7768817,758.318
231.804347,749.097
231.8235707,749.314
231.8263168,747.163
231.8482847,741.094
231.8510305,740.738
231.8620135,736.821
231.8812325,759.426
231.9279005,743.56
231.9306454,739.448
232.010233,743.905
232.0184647,746.427
232.0651051,740.845
232.0651051,756.137
232.076078,744.344
232.0788211,748.595
232.0925363,741.757
232.1062507,751.298
232.1144789,759.195
232.1144789,744.441
232.128192,750.314
232.1391619,745.45
232.1775524,744.146
232.1802944,741.226
232.2515733,746.022
232.2652783,753.514
232.2899453,759.965
232.3803683,752.034
232.4433696,757.59
232.4926631,742.904
232.4981395,739.126
232.514568,747.718
232.533733,754.241
232.5994298,747.511
232.626798,758.807
232.6377443,748.99
232.6623718,763.56
232.665108,758.388
232.6979402,746.807
232.7170901,743.443
232.8046127,751.032
232.8565637,746.12
232.8674993,755.861
232.9358349,748.901
232.9385679,748.262
232.9686289,747.405
232.9850242,755.012
233.009615,753.58
233.009615,765.967
233.0342031,755.515
233.0560571,750.109
233.0560571,761.493
233.0861029,744.706
233.1325298,753.464
233.1598354,759.155
233.1762172,746.486
233.1898679,751.454
233.2035177,830.978
233.2062476,751.259
233.2089774,756.895
233.2198965,744.219
233.2499212,748.355
233.2799421,761.007
233.2854,771.732
233.2854,748.893
233.2908578,756.589
233.301773,744.594
233.3427005,752.754
233.3508852,763.098
233.3645256,753.505
233.3836209,746.717
233.424534,745.798
233.4545324,759.767
233.4708936,752.58
233.4954332,750.13
233.5063388,747.535
233.5390527,755.253
233.5663108,748.792
233.6126422,742.672
233.667138,752.306
233.68076,750.734
233.7434108,764.207
233.7869841,751.413
233.8005991,750.704
233.8387168,751.381
233.9149337,755.268
233.9802426,748.297
234.0591333,775.195
234.0754522,746.785
234.1461543,765.563
234.151592,773.258
234.1651858,762.089
234.2929288,753.398
234.2929288,745.717
234.3255329,755.011
234.3445498,745.585
234.3771467,765.795
234.4124549,749.909
234.4341804,755.211
234.4776253,755.838
234.5183476,750.694
234.5400633,781.451
234.5536346,756.121
234.5834886,747.775
234.6133388,750.007
234.6269059,751.588
234.6323325,754.895
234.6431853,753.985
234.6648894,748.18
234.7652448,754.888
234.7706682,752.142
234.7733799,750.678
234.8086285,762.695
234.8140509,778.579
234.8791098,754.79
234.8926615,751.813
234.9549892,761.958
234.9685365,751.489
234.9983378,768.891
234.9983378,762.115
235.0145915,757.02
235.0768868,767.442
235.0904271,766.597
235.1066744,755.879
235.1635312,767.911
235.1662383,756.574
235.2339062,753.432
235.2853208,750.885
235.2961435,751.215
235.3015546,758.113
235.3529544,759.998
235.3962298,760.012
235.4070474,764.419
235.4097517,762.479
235.5233051,753.988
235.6557149,752.431
235.680027,782.4
235.6827282,760.859
235.7043366,772.146
235.7151401,767.847
235.7475474,770.305
235.7610492,762.04
235.7664497,760.603
235.7691499,776.121
235.7772503,755.49
235.7799504,767.382
235.7880504,764.364
235.8015499,764.703
235.8069494,756.109
235.8069494,754.739
235.8231474,766.754
235.8366448,755.258
235.8420436,764.629
235.8501415,763.553
235.8555399,755.343
235.8582391,758.261
235.8852292,770.263
235.9149147,759.328
235.9176132,759.502
235.9931586,755.847
236.0228306,771.484
236.0255279,782.625
236.0983424,771.185
236.1280011,759.364
236.1414811,766.59
236.1657432,773.977
236.216955,756.08
236.227735,761.709
236.2385145,754.068
236.2412093,764.879
236.3274267,762.654
236.365137,765.193
236.3678303,758.336
236.3678303,756.327
236.4540016,760.634
236.4674631,758.75
236.4674631,762.456
236.4728474,813.374
236.4970755,762.262
236.5159179,765.713
236.5455242,769.228
236.5482155,765.591
236.5535981,764.043
236.5589804,760.195
236.593963,795.449
236.6047259,763.577
236.6450821,774.627
236.7419091,761.71
236.7661096,768.937
236.80375,774.452
236.8198798,763.489
236.8467603,778.306
236.9945485,754.12
237.0697508,765.323
237.0831773,770.979
237.1288216,774.123
237.1341909,771.361
237.2066651,769.732
237.2200838,778.339
237.2603354,768.598
237.2630186,847.793
237.2818001,781.713
237.3837311,771.799
237.4695337,764.47
237.4695337,776.883
237.509743,760.743
237.6142554,772.196
237.6330092,769.972
237.6383671,758.998
237.6517615,758.485
237.6812264,780.415
237.6839048,761.446
237.7240779,768.664
237.7883406,758.724
237.8097577,769.784
237.8097577,765.401
237.8204655,788.512
237.8418797,759.18
237.8418797,752.449
237.8606155,772.915
237.8766736,766.629
237.9221657,758.56
237.9248414,774.803
237.9408952,760.049
237.9729995,772.434
237.98905,769.816
237.9970748,761.329
238.0184731,764.275
238.0184731,793.424
238.0719604,809.186
238.0719604,757.601
238.0773085,757.197
238.0960258,758.387
238.133456,761.462
238.1441492,789.281
238.1468224,764.877
238.1762261,771.972
238.1815718,772.808
238.2029535,761.869
238.2056261,833.876
238.2483833,813.758
238.2804462,778.735
238.2938044,783.045
238.3899617,774.05
238.4380258,779.929
238.4727328,762.969
238.5634809,767.062
238.5768233,770.546
238.58216,773.551
238.608842,766.11
238.6248498,776.694
238.6301854,765.1
238.6301854,772.269
238.6648644,765.217
238.6968713,769.137
238.7155401,827.325
238.7848682,765.251
238.8541763,771.941
238.902147,783.558
238.9101412,766.523
238.9128058,827.094
239.0140412,898.66
239.1019214,760.063
239.1072464,772.654
239.1152337,767.466
239.1285453,770.999
239.1737993,766.3
239.1977538,775.198
239.2190447,772.411
239.2509775,777.754
239.3307907,765.398
239.373347,769.437
239.3893036,768.751
239.3919629,797.835
239.4026,772.981
239.4637538,782.176
239.5408385,768.715
239.5594415,782.275
239.5886718,763.811
239.5913289,773.652
239.673685,766.705
239.6975896,894.185
239.7294586,774.785
239.7427361,787.312
239.7745992,773.686
239.814422,766.629
239.8276948,768.607
239.8834326,765.944
239.9418106,773.044
239.9444639,788.51
240.013437,774.166
240.0346556,786.514
240.1036029,771.915
240.2361382,795.88
240.2652861,765.979
240.2864824,834.011
240.3129752,776.822
240.3288694,779.489
240.3606547,786.539
240.3765458,767.7
240.4851068,779.468
240.5009897,769.104
240.5406923,778.406
240.5698033,813.599
240.5698033,777.58
240.5856806,783.344
240.6253692,773.603
240.6306605,772.981
240.6359517,772.273
240.7179505,778.457
240.7232398,784.574
240.7285289,770.882
240.7708381,769.815
240.8104962,785.8
240.9505691,774.842
240.9584953,786.993
240.9664213,774.694
240.9717051,791.464
241.016613,770.991
241.0245371,790.051
241.0298196,777.737
241.0773574,771.593
241.0879201,772.065
241.0958418,777.821
241.0984823,779.187
241.1037633,771.851
241.1407266,788.865
241.1618459,773.561
241.1988003,773.948
241.2700536,774.718
241.2858848,778.722
241.2885232,811.461
241.3122678,776.332
241.3201821,786.456
241.3228202,777.912
241.3597499,906.221
241.3623876,771.006
241.4678689,777.051
241.5179564,786.056
241.6470815,778.266
241.7103013,784.353
241.7629718,780.126
241.7972015,776.844
241.8314263,777.532
241.8814386,784.074
241.894598,779.419
241.9630152,803.092
241.9682773,790.582
241.9788011,774.279
241.981432,769.145
241.9919552,773.877
241.9919552,775.581
242.0340435,798.716
242.0498247,775.166
242.0656049,782.884
242.0840139,779.483
242.2470033,779.136
242.2522592,774.513
242.3232027,774.893
242.3573533,785.214
242.3704868,784.568
242.407257,786.415
242.4650274,792.175
242.5411583,780.633
242.5805269,779.227
242.6671155,782.848
242.7825189,782.096
242.8585503,782.327
242.9109718,784.808
242.9214548,779.401
242.984343,810.787
242.9922029,793.148
243.0053021,795.796
243.0079219,809.834
243.0131613,776.201
243.0341179,779.816
243.0891205,783.759
243.096977,786.458
243.1074519,780.558
243.1310189,811.657
243.1859995,777.498
243.2174115,831.866
243.2540536,783.172
243.2697557,793.169
243.30639,799.436
243.3299376,780.526
243.4999366,783.891
243.5679029,804.546
243.609719,785.646
243.648915,785.298
243.648915,785.745
243.7925798,796.926
243.8421897,783.519
243.8474113,781.494
243.8865691,785.04
244.1787489,779.434
244.21264,833.57
244.3325245,789.514
244.4132831,790.933
244.4315152,776.375
244.4862034,796.12
244.5070338,799.219
244.5564989,781.213
244.5617051,790.564
244.7412535,792.003
244.7542591,797.773
244.8764782,807.722
244.9050739,792.499
245.0713826,792.111
245.1726716,791.788
245.1752682,853.59
245.247962,820.129
245.336204,784.934
245.406256,809.261
245.5851868,800.778
245.6577593,795.724
245.6810816,803.384
245.6836728,808.47
245.7872997,785.622
245.8339175,801.514
245.8831156,794.213
245.914183,793.007
245.9711298,785.966
246.0073618,811.908
246.0099496,800.405
246.0125373,786.076
246.0849837,802.028
246.4546459,803.672
246.4933895,799.753
246.5321271,795.626
246.6018393,816.963
246.6457221,819.346
246.730884,802.135
246.7747438,800.678
247.0351622,790.823
247.1407983,905.348
247.2257897,795.841
247.2335148,809.638
247.3879649,791.313
247.4574361,820.094
247.5037393,788.422
247.5320315,798.934
247.732556,792.906
247.7351258,815.613
247.791654,796.462
247.825051,813.952
248.0484383,812.215
248.0561378,803.021
248.0766684,812.408
248.1331188,820.651
248.2741888,800.234
248.3280308,803.54
248.4587412,809.471
248.5970656,828.59
248.7506691,813.192
248.7711424,805.113
248.7839374,804.782
248.8069667,898.957
248.8683676,835.917
248.9425403,807.338
248.9425403,799.093
248.9757829,795.84
249.2211297,811.014
249.3003046,813.947
249.4407145,800.747
249.856375,838.858
249.9378959,795.123
249.993926,800.622
250.0117512,805.611
250.0448517,813.679
250.0473977,908.723
250.0524896,799.901
250.1059487,805.088
250.3273006,799.631
250.3552737,807.687
250.3756158,801.151
250.6297527,837.331
250.6780096,802.838
250.7008649,816.683
250.7364134,800.422
250.9267661,825.529
251.4007513,833.546
251.5045538,819.726
251.6260243,823.685
251.6892669,812.08
251.876372,831.839
251.9294441,805.584
251.995137,824.563
252.005242,822.009
252.0305029,810.547
252.1188961,816.004
252.1845396,823.828
252.5301484,821.776
252.6259269,827.876
252.6385266,825.083
252.7418208,810.208
252.7468584,828.968
252.8626968,822.578
252.9004588,818.361
252.9507993,864.971
253.1093063,820.444
253.1596052,819.005
253.2476043,827.936
253.4687243,834.999
253.5390402,835.946
253.6996891,828.646
253.7021984,813.194
253.9354578,846.485
253.9880997,820.94
254.0607776,832.041
254.1910446,842.609
254.223601,851.459
254.2511454,830.882
254.6064511,828.731
254.8563691,826.986
254.8888405,817.975
255.0012094,833.064
255.4925537,828.387
255.6768756,854.937
255.8411588,866.227
255.885945,879.177
256.3929751,826.672
256.44263,850.54
256.658517,838.558
257.0649832,839.556
257.9401722,840.789
258.1622048,839.624
258.226312,841.309
258.6180065,831.059
258.7361374,837.158
259.1270612,835.521
259.2989792,839.524
259.3529871,846.266
259.8630519,853.987
260.1372879,853.122
260.2302666,835.257
260.2424982,851.357
261.0119314,843.007
261.1557954,844.976
261.3897099,833.123
261.4189345,835.455
262.0489045,848.827
262.0634805,865.418
262.4227644,873.614
262.5416081,892.691
262.8953955,854.73
263.2317786,860.505
263.8911966,846.959
264.1492008,871.432
264.8856576,850.202
265.0874643,862.202
265.2003129,878.591
267.5020293,881.138
267.5091688,899.17
268.1960507,877.951
268.2719987,872.803
268.6703733,933.372
269.7369099,878.194
270.9261643,896.189
271.7356328,906.71
274.975145,910.603
279.0315361,896.72
229.8323062,815.9
229.8350762,759.552
231.2819486,809.77
234.3173823,838.186
234.379863,799.426
236.7634208,813.833
239.1631521,817.215
239.3972815,854.166
240.8607204,802.744
241.0958418,841.132
242.7405604,846.308
243.3979515,815.026
244.0379201,833.722
244.6345812,821.301
244.9986364,858.562
245.0142267,857.69
246.3590522,846.128
246.6844357,833.459
246.9140116,873.536
247.0609313,854.752
247.1665564,809.088
247.6271723,829.234
247.6400264,824.701
248.343412,810.37
248.8530188,874.666
248.8530188,874.041
249.3462657,871.27
249.4407145,885.296
249.5606386,894.486
250.2001108,856.332
250.5637019,867.448
250.5840271,886.931
251.6943256,868.813
251.7499649,861.277
252.2299751,878.754
252.250166,873.529
252.290543,911.824
252.4015464,846.474
252.7317451,893.846
252.7342641,873.825
253.5365292,982.666
253.7599062,858.52
254.0307065,905.491
254.1033723,877.164
254.3187417,900.901
254.6939503,884.692
254.7689257,881.559
254.861365,859.253
255.0910689,886.653
255.651975,889.637
256.0998154,887.745
256.2588589,861.13
256.5022032,910.012
256.5493555,834.877
256.5543184,880.771
256.6510756,878.392
256.7701114,858.661
257.0773654,896.485
257.1417431,897.618
257.5672208,906.358
257.7648781,888.581
257.7722873,975.927
258.1523407,904.349
258.6549282,911.562
258.7804225,887.942
258.9255264,915.993
259.3014344,928.664
259.370169,932.617
259.3775324,883.529
259.4168,898.174
259.51249,918.483
260.2669596,897.65
260.3818974,919.923
260.6604723,904.64
260.6629146,919.64
260.6726837,951.913
261.0533918,919.534
261.0558305,959.13
261.1216653,937.555
261.6161152,929.598
261.9055311,913.878
262.485831,872.821
262.6652455,931.202
262.7694436,940.76
263.0793705,923.33
263.2390339,899.296
263.2777256,1027.543
263.4759315,897.406
263.5266675,974.042
263.6981314,925.529
263.7391696,893.756
263.8501821,911.022
263.8863717,881.807
264.7702704,944.732
264.8688334,948.328
265.4138736,885.816
265.5337761,921.337
265.5577501,883.864
265.6584174,911.762
265.670399,925.422
266.0583126,947.733
266.084632,898.497
266.113341,932.404
266.1707497,949.05
266.2114067,936.905
266.2496665,934.071
266.3046552,948.396
266.3572426,916.614
266.4814987,968.988
266.5364396,900.322
266.5579352,934.264
266.8133607,901.128
267.3925329,934.742
267.5829326,1023.117
267.6114808,944.16
267.6138597,925.453
267.6828382,944.618
267.7898386,911.589
267.9395673,908.18
268.0464652,946.46
268.2269071,911.91
268.2625063,936.644
268.3194552,975.553
268.3218278,951.015
268.3716478,915.89
268.5542418,961.412
268.7438184,929.168
268.8717071,908.906
268.9782345,948.496
269.058694,952.885
269.1438601,938.275
269.2266346,935.66
269.3259305,998.315
269.3684747,902.722
269.6401263,919.308
269.6448483,953.054
269.7085866,914.731
269.8383773,898.194
269.8690459,956.741
269.8879172,929.814
270.0364827,990.081
270.2061717,1021.149
270.2250194,952.862
270.4181332,975.96
270.6134617,957.43
270.7240069,986.047
270.7710337,926.308
270.9073653,938.653
271.0835546,909.091
271.1493025,947.678
271.1892132,910.99
271.2314651,949.15
271.3089098,906.071
271.3089098,941.036
271.5833087,917.333
271.6301868,929.665
271.7379756,929.11
271.7567171,934.279
271.8504054,953.88
271.9323561,935.784
272.1078816,989.011
272.1967714,959.247
272.2365284,941.588
272.3581023,952.149
272.4375635,917.877
272.4492471,913.932
272.5029848,978.773
272.5917457,1017.74
272.5940811,919.022
272.8461892,951.946
272.8741868,926.502
272.9768202,962.837
272.9908127,972.953
273.233235,926.523
273.2472143,910.692
273.5662149,968.674
273.6988283,921.619
273.7011543,962.165
273.7360416,931.858
273.7499952,953.918
273.7546463,934.994
273.8011526,953.706
273.8290526,981.815
273.8732217,993.443
273.9243561,928.906
273.9592149,930.106
273.9940693,931.901
274.0451811,924.535
274.3145222,1057.719
274.395737,1064.665
274.4328557,931.54
274.458372,930.748
274.4699695,962.152
274.6485092,934.803
274.6740054,922.943
274.7666989,964.167
274.9844056,927.16
275.0168153,960.008
275.2158195,973.613
275.2597661,928.142
275.3638223,970.618
275.4308598,943.815
275.5163669,944.089
275.5464036,925.853
275.6064672,936.462
275.6526611,971.509
275.6757551,964.218
275.9042817,1036.442
275.9388904,1015.517
276.0011752,976.903
276.0357718,997.552
276.2132994,1021.206
276.2478694,922.98
276.2524784,957.732
276.2870435,933.665
276.4505931,959.984
276.4989484,974.654
276.4989484,956.542
276.5680127,937.1
276.6485659,949.622
276.6968866,966.054
276.7520999,959.281
276.8371989,996.209
276.9406623,963.531
277.0302994,973.071
277.0716606,973.818
277.1336908,941.694
277.1773334,980.964
277.2071901,950.902
277.26919,1011.984
277.3334715,999.737
277.335767,946.447
277.3518349,997.116
277.4160973,1015.689
277.6959241,994.857
277.7509388,952.177
277.7623988,956.082
277.8219834,934.49
277.9411141,957.312
278.071641,951.837
278.0853772,985.501
278.1311593,982.65
278.2615971,944.042
278.4011208,921.145
278.4148406,970.236
