Eccentricity,roundness,Class
0.493349441,0.964345878,SEKER
0.555377603,0.952269341,SEKER
0.564232773,0.94460103,SEKER
0.613549832,0.937847664,SEKER
0.651868773,0.954343479,SEKER
0.596261316,0.952909903,SEKER
0.593262827,0.937319619,SEKER
0.547491889,0.977299694,SEKER
0.529437524,0.954320984,SEKER
0.541013495,0.972177216,SEKER
0.494534281,0.954125284,SEKER
0.595771529,0.965604412,SEKER
0.612933935,0.953225181,SEKER
0.560812838,0.968704249,SEKER
0.561042606,0.963838543,SEKER
0.626678306,0.938085069,SEKER
0.604092613,0.956300792,SEKER
0.709912205,0.91396997,SEKER
0.581762275,0.958462367,SEKER
0.571809209,0.956257483,SEKER
0.582102717,0.969273719,SEKER
0.64809527,0.952475629,SEKER
0.498815772,0.975247951,SEKER
0.504167967,0.93390772,SEKER
0.599904331,0.932608377,SEKER
0.622261488,0.930505481,SEKER
0.584855824,0.966964651,SEKER
0.551645466,0.967666903,SEKER
0.649588466,0.941387604,SEKER
0.532951098,0.927797618,SEKER
0.582878528,0.967337417,SEKER
0.674853084,0.784157977,SEKER
0.623572095,0.958651666,SEKER
0.580910373,0.974633746,SEKER
0.558518217,0.97123749,SEKER
0.607680619,0.936402943,SEKER
0.390639625,0.928715293,SEKER
0.571728705,0.960004114,SEKER
0.593467347,0.954097306,SEKER
0.576781921,0.968394903,SEKER
0.462853547,0.969867184,SEKER
0.532251517,0.957629908,SEKER
0.344601032,0.945547726,SEKER
0.62790875,0.897263308,SEKER
0.620970988,0.962215732,SEKER
0.656515436,0.955217107,SEKER
0.567804979,0.964954791,SEKER
0.55615264,0.912248038,SEKER
0.624752309,0.76154464,SEKER
0.615463461,0.948391983,SEKER
0.604965381,0.954940243,SEKER
0.616190013,0.95701478,SEKER
0.586336991,0.958101031,SEKER
0.566830213,0.943747681,SEKER
0.631961358,0.93603872,SEKER
0.653031505,0.924592053,SEKER
0.653783119,0.940686668,SEKER
0.545653281,0.976282458,SEKER
0.502865237,0.948869928,SEKER
0.456912575,0.948988218,SEKER
0.570438109,0.980751434,SEKER
0.638926226,0.961273624,SEKER
0.60787586,0.881878099,SEKER
0.417127089,0.945914204,SEKER
0.574994225,0.967560741,SEKER
0.562458249,0.914376881,SEKER
0.570146538,0.945202676,SEKER
0.438531348,0.962776607,SEKER
0.650741166,0.947877541,SEKER
0.693102712,0.921142306,SEKER
0.583811778,0.966069266,SEKER
0.645975595,0.944809325,SEKER
0.590895708,0.954269551,SEKER
0.605160025,0.959981938,SEKER
0.631370412,0.957025803,SEKER
0.540224486,0.972681846,SEKER
0.535074838,0.925140745,SEKER
0.64902573,0.948059159,SEKER
0.622924354,0.934813072,SEKER
0.467674089,0.960958749,SEKER
0.596473563,0.941427261,SEKER
0.473358895,0.927857395,SEKER
0.582400056,0.976319336,SEKER
0.616602981,0.952876887,SEKER
0.599482579,0.934754268,SEKER
0.575400165,0.95975093,SEKER
0.665571727,0.88446231,SEKER
0.605263796,0.962479435,SEKER
0.444051364,0.974813423,SEKER
0.565361317,0.955927589,SEKER
0.594093726,0.942975723,SEKER
0.525066023,0.978409557,SEKER
0.628689445,0.952389981,SEKER
0.623456761,0.968275175,SEKER
0.54913918,0.96189659,SEKER
0.643890329,0.94655928,SEKER
0.56745315,0.962017172,SEKER
0.521572075,0.920453205,SEKER
0.61756174,0.953953265,SEKER
0.573029088,0.980378549,SEKER
0.587725199,0.96724077,SEKER
0.569034746,0.946462939,SEKER
0.60692651,0.949840446,SEKER
0.53785718,0.962030194,SEKER
0.544715524,0.943907119,SEKER
0.642826979,0.937326057,SEKER
0.610501055,0.951767493,SEKER
0.625033544,0.950085324,SEKER
0.595874322,0.936743496,SEKER
0.573973077,0.975238639,SEKER
0.570023786,0.962734369,SEKER
0.620734026,0.93426888,SEKER
0.644175028,0.946356197,SEKER
0.602001716,0.914234829,SEKER
0.650665703,0.930263332,SEKER
0.604305159,0.936632894,SEKER
0.602509891,0.966575188,SEKER
0.637323375,0.929961003,SEKER
0.601232724,0.958095615,SEKER
0.636386041,0.953240032,SEKER
0.556674833,0.964980737,SEKER
0.667830795,0.936912434,SEKER
0.583427453,0.973370958,SEKER
0.54267393,0.96828093,SEKER
0.569990784,0.970092848,SEKER
0.684924,0.943701157,SEKER
0.62312343,0.949953722,SEKER
0.523587072,0.956438253,SEKER
0.65460379,0.922901944,SEKER
0.613168684,0.963496247,SEKER
0.615751253,0.921687651,SEKER
0.624319019,0.942696786,SEKER
0.683480972,0.949938551,SEKER
0.545165605,0.953158138,SEKER
0.580246907,0.968269321,SEKER
0.562498761,0.965392103,SEKER
0.542826007,0.947103365,SEKER
0.521141611,0.925119279,SEKER
0.600559701,0.972835343,SEKER
0.646866882,0.921651232,SEKER
0.642950947,0.941698058,SEKER
0.547575566,0.951742377,SEKER
0.626384561,0.950350556,SEKER
0.58707518,0.956660975,SEKER
0.53602992,0.974607518,SEKER
0.521790248,0.801904064,SEKER
0.525886976,0.955009874,SEKER
0.59453102,0.963972923,SEKER
0.528988202,0.948685791,SEKER
0.669094522,0.948453632,SEKER
0.604488421,0.953916891,SEKER
0.569481826,0.951006912,SEKER
0.663616833,0.954900019,SEKER
0.55311632,0.961395713,SEKER
0.503180783,0.963660367,SEKER
0.441460449,0.943984912,SEKER
0.619837458,0.946980961,SEKER
0.525813172,0.974328764,SEKER
0.589773086,0.969574576,SEKER
0.51884771,0.979891376,SEKER
0.611426995,0.965513228,SEKER
0.594065323,0.953935578,SEKER
0.553760201,0.970276016,SEKER
0.607943362,0.936303532,SEKER
0.585612007,0.954370295,SEKER
0.619859357,0.959261892,SEKER
0.595066003,0.928095293,SEKER
0.631004078,0.804954257,SEKER
0.580975979,0.948691584,SEKER
0.570602996,0.977424251,SEKER
0.633054816,0.958087646,SEKER
0.637314046,0.947598823,SEKER
0.587831913,0.95326664,SEKER
0.582688119,0.921906677,SEKER
0.557975945,0.927790689,SEKER
0.638518834,0.958626686,SEKER
0.594668087,0.961214203,SEKER
0.649069574,0.954893962,SEKER
0.560502926,0.933204106,SEKER
0.519617058,0.970750828,SEKER
0.568074989,0.963925951,SEKER
0.609826688,0.962809709,SEKER
0.640773069,0.962852743,SEKER
0.633473145,0.966671841,SEKER
0.595278786,0.972706113,SEKER
0.623052664,0.957729497,SEKER
0.542405857,0.946107103,SEKER
0.532774098,0.92929131,SEKER
0.656127293,0.934854184,SEKER
0.684570572,0.918908956,SEKER
0.667947455,0.95175584,SEKER
0.543720977,0.977311252,SEKER
0.633806441,0.946787944,SEKER
0.578771232,0.966872701,SEKER
0.523100287,0.977932962,SEKER
0.60040987,0.903320497,SEKER
0.471773403,0.957889778,SEKER
0.604233668,0.939949547,SEKER
0.61384917,0.968103959,SEKER
0.546784053,0.978895816,SEKER
0.65397828,0.945970661,SEKER
0.576233748,0.961690178,SEKER
0.702064655,0.933258965,SEKER
0.650327017,0.963272326,SEKER
0.524188675,0.96756307,SEKER
0.577157278,0.964680415,SEKER
0.638573971,0.942364002,SEKER
0.535511524,0.967193317,SEKER
0.665077521,0.895286174,SEKER
0.627904183,0.927586803,SEKER
0.674780175,0.950882846,SEKER
0.660207645,0.937345015,SEKER
0.651966573,0.951696834,SEKER
0.725140361,0.877107469,SEKER
0.560267949,0.932430824,SEKER
0.616164985,0.932459017,SEKER
0.66814734,0.942157329,SEKER
0.540399095,0.919544349,SEKER
0.602086304,0.929302738,SEKER
0.619352037,0.941514356,SEKER
0.539383669,0.966632808,SEKER
0.593097876,0.884370227,SEKER
0.609898304,0.954041226,SEKER
0.551797299,0.941576979,SEKER
0.503735267,0.968975389,SEKER
0.67475251,0.94615823,SEKER
0.447731762,0.928978001,SEKER
0.599740764,0.949577494,SEKER
0.68237789,0.920698693,SEKER
0.600867689,0.963756833,SEKER
0.590944123,0.968450265,SEKER
0.634256898,0.941619858,SEKER
0.576115778,0.931034488,SEKER
0.605140045,0.960983358,SEKER
0.570815106,0.961386125,SEKER
0.660575497,0.882498406,SEKER
0.669518295,0.958212238,SEKER
0.610246541,0.967916926,SEKER
0.569844594,0.977869453,SEKER
0.55688266,0.971283863,SEKER
0.608847609,0.954276405,SEKER
0.434426403,0.868022364,SEKER
0.645263488,0.940054243,SEKER
0.523083051,0.96154848,SEKER
0.601622381,0.938228011,SEKER
0.657980049,0.942232514,SEKER
0.626858874,0.943767788,SEKER
0.639784989,0.886737633,SEKER
0.675749709,0.915981751,SEKER
0.637591243,0.961746211,SEKER
0.578321866,0.940141973,SEKER
0.385581744,0.955921924,SEKER
0.543828008,0.902034459,SEKER
0.562754758,0.956409924,SEKER
0.529621399,0.943561204,SEKER
0.524841556,0.942688594,SEKER
0.678893828,0.912276145,SEKER
0.654902796,0.95331806,SEKER
0.472120399,0.97192315,SEKER
0.581539233,0.953995485,SEKER
0.549207826,0.961288748,SEKER
0.626855513,0.948253489,SEKER
0.651705203,0.942635114,SEKER
0.544529434,0.961275537,SEKER
0.508198334,0.956094061,SEKER
0.44029196,0.965821047,SEKER
0.549464074,0.972834657,SEKER
0.588543648,0.958342157,SEKER
0.639993953,0.924743552,SEKER
0.592226516,0.950432111,SEKER
0.590400429,0.95105164,SEKER
0.544391949,0.961264127,SEKER
0.602149694,0.967667217,SEKER
0.597600952,0.973447549,SEKER
0.602135881,0.971010308,SEKER
0.569590313,0.973563202,SEKER
0.587465266,0.956077311,SEKER
0.486462717,0.95777317,SEKER
0.471764514,0.97285981,SEKER
0.594757999,0.904150128,SEKER
0.61875882,0.965804962,SEKER
0.574711867,0.959989027,SEKER
0.62173201,0.959976339,SEKER
0.6173353,0.965131906,SEKER
0.641826562,0.912586026,SEKER
0.583313174,0.94219944,SEKER
0.635875035,0.944288809,SEKER
0.378878349,0.943268964,SEKER
0.604068046,0.960214957,SEKER
0.697181695,0.917394193,SEKER
0.565883667,0.964210888,SEKER
0.608599179,0.957660974,SEKER
0.61662392,0.92097161,SEKER
0.597341342,0.952341252,SEKER
0.493963974,0.965422369,SEKER
0.605725069,0.966897808,SEKER
0.567151763,0.927896178,SEKER
0.600904734,0.945999253,SEKER
0.493190378,0.966760737,SEKER
0.553704255,0.931530425,SEKER
0.556556713,0.965120681,SEKER
0.650619884,0.956558592,SEKER
0.579379679,0.935387163,SEKER
0.62908565,0.953957035,SEKER
0.625147217,0.933388715,SEKER
0.573523607,0.962643337,SEKER
0.54152791,0.94197628,SEKER
0.553357813,0.961994877,SEKER
0.466679744,0.982841753,SEKER
0.639479058,0.905859099,SEKER
0.645570856,0.938776262,SEKER
0.461272663,0.977701475,SEKER
0.564083939,0.959189452,SEKER
0.606157516,0.921803545,SEKER
0.594612535,0.963752412,SEKER
0.608764428,0.923767292,SEKER
0.602584604,0.939457299,SEKER
0.528488905,0.939267631,SEKER
0.559019163,0.954651116,SEKER
0.582720772,0.919139963,SEKER
0.553430279,0.973010039,SEKER
0.561485849,0.919153597,SEKER
0.615227815,0.943381151,SEKER
0.551691071,0.972808422,SEKER
0.59025779,0.968435252,SEKER
0.684994055,0.922882773,SEKER
0.544706845,0.94875453,SEKER
0.68705604,0.912717113,SEKER
0.598160934,0.972109337,SEKER
0.471045708,0.958294803,SEKER
0.558726328,0.956332347,SEKER
0.673025073,0.960658353,SEKER
0.524774955,0.961647576,SEKER
0.606379025,0.953324388,SEKER
0.483651069,0.967324446,SEKER
0.530868128,0.959414403,SEKER
0.663276781,0.952990941,SEKER
0.56042207,0.975150683,SEKER
0.580337086,0.919051716,SEKER
0.589012977,0.956165868,SEKER
0.597026299,0.932124952,SEKER
0.616184037,0.959885329,SEKER
0.684163049,0.935209103,SEKER
0.635669526,0.960097867,SEKER
0.689672565,0.945440758,SEKER
0.577123072,0.96881066,SEKER
0.684256607,0.931523233,SEKER
0.591179057,0.96919693,SEKER
0.60896859,0.939684319,SEKER
0.585665946,0.96744202,SEKER
0.477694957,0.947815464,SEKER
0.537878895,0.960280862,SEKER
0.59554931,0.942087796,SEKER
0.624616762,0.929121698,SEKER
0.518734804,0.968556795,SEKER
0.581713831,0.950293633,SEKER
0.62944081,0.91696144,SEKER
0.588955124,0.958002326,SEKER
0.544994835,0.93741742,SEKER
0.592262415,0.956196358,SEKER
0.639655401,0.95849388,SEKER
0.625816077,0.961856854,SEKER
0.631364756,0.950743056,SEKER
0.5680346,0.966194836,SEKER
0.592054373,0.968366511,SEKER
0.663791671,0.93052217,SEKER
0.621361578,0.866490017,SEKER
0.546402962,0.939084977,SEKER
0.615776332,0.952053544,SEKER
0.611413865,0.949206664,SEKER
0.578077558,0.964212749,SEKER
0.56585314,0.931222162,SEKER
0.662669516,0.949185116,SEKER
0.606983583,0.945592489,SEKER
0.617227104,0.914185184,SEKER
0.700674575,0.936117333,SEKER
0.666288623,0.944390557,SEKER
0.60584274,0.966111528,SEKER
0.656106772,0.952537178,SEKER
0.693129309,0.93687646,SEKER
0.57499853,0.950651017,SEKER
0.587995745,0.96665963,SEKER
0.528517928,0.94027548,SEKER
0.6381187,0.951340635,SEKER
0.556941396,0.9283575,SEKER
0.640603943,0.961186863,SEKER
0.500213343,0.969701585,SEKER
0.633093134,0.95138002,SEKER
0.672772802,0.922251341,SEKER
0.634963992,0.957998172,SEKER
0.544402172,0.944518489,SEKER
0.565298386,0.964256688,SEKER
0.547275239,0.94480228,SEKER
0.561216429,0.925176698,SEKER
0.432635963,0.872602522,SEKER
0.654558427,0.948573775,SEKER
0.604215932,0.945566026,SEKER
0.612252891,0.944486839,SEKER
0.505005282,0.961877587,SEKER
0.51533727,0.928287036,SEKER
0.633862402,0.962628171,SEKER
0.542365241,0.935641205,SEKER
0.614653779,0.947488549,SEKER
0.601577288,0.955103511,SEKER
0.344662244,0.895019941,SEKER
0.589553534,0.891341157,SEKER
0.637375395,0.968978378,SEKER
0.698503509,0.938427099,SEKER
0.546358591,0.938478886,SEKER
0.455206569,0.921694498,SEKER
0.567264482,0.969089309,SEKER
0.633271907,0.595048401,SEKER
0.663524591,0.916422776,SEKER
0.584769283,0.962642765,SEKER
0.607921132,0.943478661,SEKER
0.611679254,0.955060015,SEKER
0.568847956,0.969932961,SEKER
0.564514039,0.964692162,SEKER
0.555645937,0.831016141,SEKER
0.590666037,0.964488277,SEKER
0.556514392,0.96796181,SEKER
0.588669191,0.927738798,SEKER
0.535347659,0.93830364,SEKER
0.64360919,0.961430537,SEKER
0.591919629,0.964914149,SEKER
0.457137933,0.946522953,SEKER
0.544558463,0.966234408,SEKER
0.632294669,0.947315699,SEKER
0.632421942,0.951773117,SEKER
0.653953955,0.946301654,SEKER
0.61845786,0.958821163,SEKER
0.546598964,0.9382686,SEKER
0.5822343,0.963013259,SEKER
0.553210793,0.941879469,SEKER
0.607761696,0.924069575,SEKER
0.616500359,0.935907096,SEKER
0.547810836,0.953556722,SEKER
0.577687215,0.9740266,SEKER
0.627298365,0.968037961,SEKER
0.454781939,0.964464583,SEKER
0.532867614,0.953790555,SEKER
0.594274212,0.974455735,SEKER
0.4528126,0.967011172,SEKER
0.638619725,0.902088193,SEKER
0.694640028,0.893765408,SEKER
0.641255838,0.960408158,SEKER
0.545536119,0.964408057,SEKER
0.642502367,0.957105406,SEKER
0.617320005,0.945963261,SEKER
0.666441861,0.942362367,SEKER
0.469860469,0.96010686,SEKER
0.541529247,0.969514429,SEKER
0.57357776,0.943070825,SEKER
0.501156588,0.923467402,SEKER
0.652743332,0.913779512,SEKER
0.61800959,0.942470703,SEKER
0.480380226,0.845643604,SEKER
0.622921019,0.941548195,SEKER
0.662061107,0.944684928,SEKER
0.457514036,0.963410763,SEKER
0.548622855,0.955857094,SEKER
0.490948333,0.98221482,SEKER
0.624616821,0.959784223,SEKER
0.584162567,0.957617843,SEKER
0.618220486,0.950846356,SEKER
0.621138677,0.957883841,SEKER
0.616553616,0.945077044,SEKER
0.617305753,0.959204391,SEKER
0.652354028,0.956976454,SEKER
0.501993033,0.943637662,SEKER
0.601143226,0.972408202,SEKER
0.509746366,0.949911463,SEKER
0.599633154,0.927342848,SEKER
0.686062503,0.838815044,SEKER
0.455656386,0.986114961,SEKER
0.531331878,0.966444342,SEKER
0.582081274,0.970260632,SEKER
0.687577542,0.914727947,SEKER
0.54616026,0.964989614,SEKER
0.707650355,0.934163411,SEKER
0.578646181,0.964188943,SEKER
0.726036129,0.93759879,SEKER
0.676008708,0.950489428,SEKER
0.280936588,0.97475307,SEKER
0.596753476,0.955461894,SEKER
0.586861067,0.953984063,SEKER
0.558108356,0.94595378,SEKER
0.607512644,0.946612145,SEKER
0.533210888,0.958340219,SEKER
0.691594094,0.927501067,SEKER
0.516131862,0.953262489,SEKER
0.617192964,0.96145392,SEKER
0.575629287,0.974132076,SEKER
0.695331964,0.93934448,SEKER
0.625007822,0.965371836,SEKER
0.53653891,0.96114638,SEKER
0.64132849,0.956055331,SEKER
0.546836425,0.710337746,SEKER
0.595056182,0.949719529,SEKER
0.543926648,0.944949222,SEKER
0.58646518,0.923795692,SEKER
0.66864186,0.948804675,SEKER
0.658498696,0.874199555,SEKER
0.695780633,0.935537813,SEKER
0.590668575,0.944840902,SEKER
0.546487069,0.938959465,SEKER
0.628142672,0.955501108,SEKER
0.677330686,0.952257768,SEKER
0.594220229,0.965436253,SEKER
0.459892611,0.947523475,SEKER
0.648048041,0.939574033,SEKER
0.613381854,0.961632783,SEKER
0.673762949,0.937823796,SEKER
0.662528349,0.95287154,SEKER
0.636709511,0.939480477,SEKER
0.650931211,0.924854797,SEKER
0.732108166,0.911487343,SEKER
0.60331037,0.940553224,SEKER
0.647960858,0.951271544,SEKER
0.641396321,0.820890324,SEKER
0.653049923,0.890811674,SEKER
0.56240099,0.956131025,SEKER
0.639537393,0.964491117,SEKER
0.709416126,0.941543314,SEKER
0.693277588,0.940666517,SEKER
0.6691237,0.948254397,SEKER
0.50104844,0.970204393,SEKER
0.636212678,0.961883037,SEKER
0.587062309,0.950854198,SEKER
0.333648694,0.945517181,SEKER
0.638299154,0.694875167,SEKER
0.679890914,0.934234375,SEKER
0.590202278,0.972743188,SEKER
0.619001536,0.962392682,SEKER
0.6058032,0.910832949,SEKER
0.503045372,0.955020476,SEKER
0.630649831,0.965960156,SEKER
0.640638496,0.948458612,SEKER
0.541155877,0.959050896,SEKER
0.651891361,0.923769196,SEKER
0.602577136,0.952432332,SEKER
0.396437928,0.95998294,SEKER
0.609233887,0.956608058,SEKER
0.616584783,0.945621727,SEKER
0.672518559,0.955408783,SEKER
0.63138831,0.925782566,SEKER
0.627262451,0.955525031,SEKER
0.578253972,0.950478049,SEKER
0.449866048,0.973231424,SEKER
0.654652174,0.950269973,SEKER
0.591252105,0.973778169,SEKER
0.618490955,0.956679212,SEKER
0.620740789,0.968037537,SEKER
0.543965223,0.958838476,SEKER
0.547058015,0.967740455,SEKER
0.582150923,0.964795992,SEKER
0.572378278,0.972990834,SEKER
0.577770766,0.972342844,SEKER
0.586260386,0.967826667,SEKER
0.628539737,0.945607013,SEKER
0.549726187,0.967727573,SEKER
0.422798779,0.952819145,SEKER
0.621702289,0.962896683,SEKER
0.682914729,0.928876106,SEKER
0.637737921,0.94030492,SEKER
0.682417791,0.93441943,SEKER
0.771932272,0.914138888,SEKER
0.591697126,0.932304092,SEKER
0.627648022,0.951370062,SEKER
0.709088673,0.790328685,SEKER
0.563046185,0.969055408,SEKER
0.656133432,0.953481202,SEKER
0.635189299,0.948038127,SEKER
0.556882451,0.948184777,SEKER
0.588498066,0.95966809,SEKER
0.573296408,0.948993491,SEKER
0.604165751,0.950187348,SEKER
0.622008218,0.952154194,SEKER
0.539828839,0.95541409,SEKER
0.626058455,0.954426954,SEKER
0.742826389,0.865603136,SEKER
0.600799858,0.968811121,SEKER
0.524155385,0.910334195,SEKER
0.504254715,0.972001164,SEKER
0.593441243,0.947951526,SEKER
0.598366881,0.966573451,SEKER
0.561056046,0.95422461,SEKER
0.606243154,0.947206453,SEKER
0.570434011,0.961280491,SEKER
0.692993649,0.915568694,SEKER
0.645799136,0.923523133,SEKER
0.557798677,0.961163514,SEKER
0.583705982,0.957593616,SEKER
0.666988461,0.925157717,SEKER
0.530321972,0.917763556,SEKER
0.667624576,0.940333299,SEKER
0.302576233,0.981954835,SEKER
0.680386555,0.948474677,SEKER
0.491944234,0.951971134,SEKER
0.732089774,0.935354312,SEKER
0.527352253,0.984965881,SEKER
0.659549213,0.958750641,SEKER
0.638841813,0.955641913,SEKER
0.697329955,0.929495822,SEKER
0.623495059,0.943314107,SEKER
0.588187053,0.939790512,SEKER
0.665351284,0.951509801,SEKER
0.754034897,0.926016029,SEKER
0.55246688,0.978145633,SEKER
0.622120969,0.950802757,SEKER
0.539447488,0.955618041,SEKER
0.495961458,0.969193102,SEKER
0.497059983,0.977242476,SEKER
0.545710531,0.958736606,SEKER
0.524274617,0.97784687,SEKER
0.624349713,0.959404726,SEKER
0.581680997,0.950772718,SEKER
0.632027981,0.949087594,SEKER
0.702158783,0.911207384,SEKER
0.65060157,0.877103751,SEKER
0.634130891,0.925155936,SEKER
0.62700595,0.940262475,SEKER
0.583861092,0.933749193,SEKER
0.668550096,0.909411613,SEKER
0.585251365,0.930504253,SEKER
0.71529176,0.938269272,SEKER
0.523928276,0.947567681,SEKER
0.65833137,0.95671556,SEKER
0.691350982,0.912201125,SEKER
0.563180704,0.959927942,SEKER
0.522794555,0.944038044,SEKER
0.611597283,0.963626836,SEKER
0.667862582,0.95159941,SEKER
0.539662903,0.950305058,SEKER
0.692014797,0.911457915,SEKER
0.710339538,0.937376175,SEKER
0.490267196,0.919048927,SEKER
0.603393407,0.9627688,SEKER
0.492210166,0.932082532,SEKER
0.537954265,0.960702652,SEKER
