Area,AspectRation,ConvexArea,EquivDiameter,MinorAxisLength,Perimeter
35977.0,1.332517194,36371.0,214.0264916,185.50147,702.354
35978.0,1.292520761,36297.0,214.0294661,188.4149583,687.586
35996.0,1.208087835,36312.0,214.0829994,194.8065986,686.723
36000.0,1.069792155,36450.0,214.0948939,207.2346239,691.429
36006.0,1.147337151,36489.0,214.1127344,199.9267542,693.059
36013.0,1.375092267,36327.0,214.1335465,182.6927204,692.489
36022.0,1.257914703,36323.0,214.1603018,191.0743088,683.433
36029.0,1.239311249,36371.0,214.1811092,192.5751142,688.635
36032.0,1.240504319,36713.0,214.1900261,192.4767408,741.973
36036.0,1.213938849,36286.0,214.2019146,194.5500554,681.481
36044.0,1.187687575,36384.0,214.2256898,196.6680712,691.115
36059.0,1.222811885,36417.0,214.270261,193.8591292,692.057
36075.0,1.233503297,36522.0,214.3177934,193.0809557,702.685
36076.0,1.287155412,36427.0,214.3207638,189.1972144,693.745
36082.0,1.192642604,36409.0,214.3385855,196.3316509,683.764
36085.0,1.224290207,36414.0,214.3474958,193.835087,689.809
36092.0,1.213784898,36433.0,214.3682851,194.6810895,690.636
36100.0,1.218208895,36350.0,214.3920417,194.3442126,681.59
36104.0,1.335878229,36456.0,214.4039191,185.621902,698.492
36105.0,1.334222178,36668.0,214.4068883,185.7046774,712.899
36109.0,1.218691776,36461.0,214.4187649,194.403861,690.918
36109.0,1.195610653,36550.0,214.4187649,196.3627615,708.201
36112.0,1.100956695,36709.0,214.4276718,204.6663388,723.077
36115.0,1.129642907,36464.0,214.4365784,201.8461467,688.089
36120.0,1.145608381,36437.0,214.4514219,200.469555,683.177
36120.0,1.106669237,36472.0,214.4514219,203.9796059,682.617
36128.0,1.269867409,36465.0,214.4751694,190.4901446,690.354
36136.0,1.195444882,36663.0,214.4989142,196.2778303,711.044
36137.0,1.255824634,36540.0,214.5018821,191.5025775,703.387
36140.0,1.21386242,36473.0,214.5107856,194.8376485,693.003
36144.0,1.075875676,36563.0,214.5226564,206.9200348,690.759
36147.0,1.266297755,36675.0,214.531559,190.8682385,710.044
36152.0,1.345240827,36582.0,214.546396,185.0490033,694.2
36154.0,1.197985723,36386.0,214.5523304,196.1359724,679.696
36154.0,1.167994331,36497.0,214.5523304,198.6801502,691.479
36156.0,1.237168894,36461.0,214.5582648,193.0761368,687.239
36156.0,1.239040375,36404.0,214.5582648,192.8749179,683.782
36166.0,1.234300541,36460.0,214.5879339,193.2829526,684.301
36166.0,1.115233849,36553.0,214.5879339,203.3922504,693.373
36169.0,1.233520795,36452.0,214.5968338,193.3137853,685.632
36186.0,1.215910025,36484.0,214.6472599,194.9151565,685.681
36210.0,1.210546321,36567.0,214.7184294,195.2178042,690.479
36236.0,1.194891861,36704.0,214.7955031,196.5813989,714.592
36244.0,1.221045669,36667.0,214.8192125,194.5318786,701.396
36246.0,1.232447529,36557.0,214.8251394,193.5712269,684.492
36253.0,1.149574601,36730.0,214.8458825,200.5306111,698.598
36253.0,1.218352282,36493.0,214.8458825,194.7811246,681.763
36257.0,1.064697761,36639.0,214.8577347,208.3149927,690.403
36261.0,1.168547976,36685.0,214.8695863,198.9296296,701.08
36265.0,1.255620525,36514.0,214.8814373,191.8950253,684.137
36272.0,1.274385705,36736.0,214.9021749,190.5793454,724.509
36278.0,1.313179102,36580.0,214.9199484,187.7492127,689.943
36299.0,1.284191336,36649.0,214.982144,189.8014847,693.838
36301.0,1.156927291,36793.0,214.9880664,200.1100531,713.642
36311.0,1.246763005,36606.0,215.0176763,192.6197446,689.155
36325.0,1.307257984,36623.0,215.0591232,188.3103217,690.58
36331.0,1.193195566,36684.0,215.0768837,196.9907507,692.777
36336.0,1.224487485,36612.0,215.091683,194.477831,685.99
36340.0,1.198432349,36609.0,215.1035217,196.7621482,683.845
36343.0,1.274642756,36737.0,215.1124003,190.9631883,697.705
36345.0,1.149669212,36613.0,215.1183192,200.7416487,682.374
36349.0,1.105962813,36645.0,215.1301564,204.8168758,686.851
36361.0,1.189295185,36669.0,215.1656643,197.4200707,685.038
36365.0,1.233736641,36680.0,215.1774989,193.8346431,690.321
36369.0,1.21057436,36716.0,215.1893329,195.647267,689.67
36373.0,1.288757984,36684.0,215.2011663,189.7015456,689.957
36384.0,1.23658858,36749.0,215.2337046,193.6535289,689.513
36393.0,1.178992016,36655.0,215.2603232,198.3315724,681.994
36396.0,1.157016236,36785.0,215.2691954,200.3144339,689.842
36405.0,1.205133482,36738.0,215.2958096,196.2618033,691.958
36411.0,1.212281263,36825.0,215.3135506,195.6412229,696.862
36421.0,1.227688619,36706.0,215.3431157,194.4298757,687.46
36421.0,1.227590789,36776.0,215.3431157,194.4487207,692.256
36426.0,1.261586425,36779.0,215.3578967,191.826017,696.301
36439.0,1.212584969,36736.0,215.3963226,195.7067932,689.312
36443.0,1.134763758,36837.0,215.4081445,202.3781617,703.908
36453.0,1.237854671,36717.0,215.4376966,193.7050328,687.95
36461.0,1.263279999,36805.0,215.4613354,192.0090373,694.029
36461.0,1.23507307,36845.0,215.4613354,194.0208167,695.283
36463.0,1.236168645,36818.0,215.4672447,193.9093327,695.433
36469.0,1.246705762,36766.0,215.4849715,193.1159195,692.125
36473.0,1.164641364,36858.0,215.4967886,199.7496676,690.992
36474.0,1.176229156,36817.0,215.4997428,198.8087511,690.09
36481.0,1.143171275,36781.0,215.5204209,201.7355247,689.428
36496.0,1.024867596,36927.0,215.5647244,213.0391831,698.972
36518.0,1.16580695,36855.0,215.6296865,199.7461437,691.304
36520.0,1.169104433,36852.0,215.6355912,199.5817193,692.007
36527.0,1.219630832,36865.0,215.6562562,195.398766,691.877
36532.0,1.273132289,36893.0,215.6710158,191.4935385,697.29
36536.0,1.150736463,36879.0,215.6828227,201.2117885,687.345
36540.0,1.225601378,37058.0,215.694629,195.1000903,710.343
36549.0,1.234371526,36884.0,215.7211907,194.256328,694.092
36553.0,1.147899704,36884.0,215.7329949,201.4553836,691.653
36554.0,1.314607587,36868.0,215.7359458,188.2573394,698.178
36565.0,1.259739221,36892.0,215.7684035,192.328492,691.737
36566.0,1.289875422,36883.0,215.771354,190.1029227,694.803
36568.0,1.249964074,36883.0,215.7772548,193.1193049,691.529
36576.0,1.136555958,36883.0,215.8008563,202.5033372,687.61
36587.0,1.323499216,36985.0,215.8333042,187.7498487,705.861
36589.0,1.248704354,37011.0,215.8392033,193.2983035,698.326
36592.0,1.233609808,36953.0,215.8480517,194.3987173,698.499
36594.0,1.191494509,36890.0,215.8539504,197.8406551,688.123
36598.0,1.257798346,36971.0,215.8657473,192.637272,691.778
36600.0,1.243859317,36908.0,215.8716455,193.6350183,693.853
36601.0,1.311636089,36924.0,215.8745946,188.5905933,692.969
36606.0,1.30703204,36991.0,215.8893392,188.8914566,700.229
36609.0,1.078807569,36943.0,215.8981855,207.9820031,688.123
36613.0,1.163194681,36993.0,215.90998,200.3535672,697.658
36620.0,1.19463008,36899.0,215.9306188,197.7146381,688.188
36629.0,1.146945862,36913.0,215.9571515,201.7064969,686.542
36648.0,1.280424807,37297.0,216.0131543,191.1254361,728.404
36655.0,1.242682752,37023.0,216.0337833,193.9536431,697.963
36661.0,1.125547872,36979.0,216.0514637,203.7763392,689.743
36663.0,1.17888629,37092.0,216.0573568,199.0931156,698.145
36677.0,1.226270786,36981.0,216.0986043,195.210938,690.331
36677.0,1.191519362,36958.0,216.0986043,198.1316669,687.082
36701.0,1.1671952,37415.0,216.169296,200.836907,719.886
36705.0,1.303708029,37077.0,216.1810757,189.4631855,698.444
36707.0,1.276124698,37074.0,216.1869653,191.5007484,697.665
36711.0,1.27842304,37042.0,216.198744,191.2965493,701.528
36730.0,1.188778353,37038.0,216.2546843,198.4962669,692.349
36733.0,1.181292993,37081.0,216.2635156,199.1109758,696.714
36736.0,1.315219041,37023.0,216.2723466,188.7028618,695.806
36738.0,1.2074229,37032.0,216.2782338,197.0584232,690.192
36740.0,1.222434477,37128.0,216.2841207,195.9298588,708.732
36741.0,1.214544095,37052.0,216.2870641,196.4650044,692.928
36746.0,1.27078241,37125.0,216.3017806,191.984946,701.775
36768.0,1.274648498,37178.0,216.3665214,191.6975467,699.477
36775.0,1.278143941,37039.0,216.3871167,191.479912,691.274
36778.0,1.141100915,37050.0,216.3959426,202.7852691,686.751
36789.0,1.203271297,37058.0,216.4283013,197.3692843,687.353
36791.0,1.280708303,37159.0,216.4341842,191.5205321,699.632
36805.0,1.191967817,37153.0,216.4753599,198.473853,699.998
36806.0,1.26134987,37082.0,216.4783007,192.8988275,692.839
36813.0,1.256985463,37100.0,216.4988854,193.3256032,691.769
36824.0,1.190274291,37125.0,216.5312287,198.577267,689.547
36831.0,1.230513111,37129.0,216.5518083,195.326873,692.49
36839.0,1.223581275,37173.0,216.5753254,195.8726639,693.645
36841.0,1.209585822,37129.0,216.5812043,197.0827402,689.544
36847.0,1.182176169,37168.0,216.59884,199.3110295,691.017
36851.0,1.230139094,37198.0,216.6105964,195.5365482,699.211
36856.0,1.225782165,37126.0,216.6252909,195.7341719,693.273
36860.0,1.214420415,37289.0,216.6370458,196.7100157,704.322
36863.0,1.193565512,37161.0,216.6458616,198.3587987,690.538
36864.0,1.317498297,37195.0,216.6488001,188.8261383,698.915
36870.0,1.280373837,37138.0,216.6664303,191.528799,692.977
36872.0,1.196845384,37183.0,216.6723067,198.1927712,692.414
36880.0,1.220650083,37219.0,216.6958108,196.2747237,694.705
36883.0,1.202153401,37217.0,216.7046242,197.7173758,696.855
36888.0,1.322592426,37205.0,216.7193123,188.6030203,697.864
36892.0,1.264168223,37200.0,216.7310621,192.9020853,697.906
36898.0,1.221475636,37250.0,216.7486856,196.3685649,695.299
36906.0,1.290233155,37298.0,216.7721814,190.9485904,702.412
36911.0,1.120069441,37249.0,216.786865,204.9146295,690.768
36917.0,1.191917225,37353.0,216.804484,198.7767875,700.833
36919.0,1.316788714,37346.0,216.8103567,189.0083083,706.713
36934.0,1.265157207,37227.0,216.8543966,192.9037677,697.608
36939.0,1.237313394,37283.0,216.8690747,195.2970133,695.361
36952.0,1.245899902,37282.0,216.9072328,194.4135448,696.83
36955.0,1.242560738,37410.0,216.9160376,194.678805,708.623
36955.0,1.179085981,37319.0,216.9160376,199.8536132,697.491
36957.0,1.278204865,37260.0,216.9219073,191.9958468,696.21
36968.0,1.294675651,37213.0,216.9541875,190.7746497,693.68
36975.0,1.236584342,37252.0,216.974727,195.1891714,694.805
36975.0,1.219487497,37239.0,216.974727,196.5264131,692.588
36976.0,1.251421305,37264.0,216.9776611,194.0600216,692.719
36980.0,1.097822271,37374.0,216.9893969,207.200229,697.756
36982.0,1.267149988,37558.0,216.9952646,192.9153156,708.896
36986.0,1.148683989,37350.0,217.0069994,202.5916367,693.771
36988.0,1.246804618,37312.0,217.0128666,194.4981765,697.873
36993.0,1.164822494,37364.0,217.0275339,201.1927243,697.963
36995.0,1.274881072,37328.0,217.0334006,192.3369273,694.774
37004.0,1.287705598,37330.0,217.0597985,191.4056363,696.689
37008.0,1.244753887,37288.0,217.0715299,194.6144489,691.802
37027.0,1.274080442,37328.0,217.1272452,192.4378701,698.113
37031.0,1.273699645,37423.0,217.138973,192.4627248,700.842
37039.0,1.179771555,37324.0,217.1624265,200.0525001,690.695
37043.0,1.282567183,37450.0,217.1741524,191.8970266,710.832
37047.0,1.315166051,37442.0,217.1858776,189.4711605,710.523
37049.0,1.178666693,37347.0,217.1917399,200.1860404,692.49
37053.0,1.250759021,37533.0,217.2034642,194.3774425,735.079
37068.0,1.274443865,37452.0,217.2474245,192.5270994,704.024
37074.0,1.173239508,37612.0,217.2650061,200.7524847,720.184
37075.0,1.153596736,37441.0,217.2679362,202.3679044,699.179
37083.0,1.187631818,37498.0,217.2913759,199.6918027,704.984
37090.0,1.243493766,37376.0,217.3118835,194.9527248,693.447
37092.0,1.201291408,37492.0,217.3177425,198.4091776,706.388
37094.0,1.22439299,37364.0,217.3236013,196.4977874,691.978
37109.0,1.216313235,37419.0,217.3675373,197.2022904,694.497
37109.0,1.313700535,37369.0,217.3675373,189.7102258,694.219
37114.0,1.201899659,37525.0,217.3821806,198.3914395,702.71
37117.0,1.314770186,37429.0,217.3909662,189.7779774,699.991
37135.0,1.244238712,37424.0,217.443672,195.1305704,696.823
37138.0,1.344691818,37506.0,217.4524551,187.5939608,707.772
37152.0,1.283399581,37406.0,217.493438,192.2165854,694.797
37164.0,1.338786872,37548.0,217.5285601,188.1740507,710.014
37165.0,1.185412139,37477.0,217.5314866,199.9171912,692.541
37170.0,1.146199754,37485.0,217.546119,203.2589797,693.745
37177.0,1.166256767,37506.0,217.5666026,201.572877,692.052
37179.0,1.219112015,37555.0,217.5724547,197.1792451,704.496
37187.0,1.276119976,37563.0,217.5958615,192.8446857,706.995
37189.0,1.248490709,37534.0,217.6017128,194.9100617,700.253
37190.0,1.25436934,37707.0,217.6046384,194.384226,738.964
37191.0,1.164178147,37541.0,217.607564,201.7636663,698.872
37196.0,1.146319811,37561.0,217.6221912,203.3456973,700.485
37211.0,1.260488493,37559.0,217.6660669,194.1285942,701.519
37212.0,1.23375797,37535.0,217.6689917,196.0563656,698.087
37220.0,1.275548473,37513.0,217.6923881,192.8818788,697.179
37225.0,1.340990822,37629.0,217.7070097,188.5272921,713.798
37227.0,1.226588895,37555.0,217.712858,196.7439616,698.145
37240.0,1.261063051,37527.0,217.7508683,194.0844937,695.977
37248.0,1.13591636,37661.0,217.774256,204.4789927,705.116
37248.0,1.306466725,37633.0,217.774256,190.7067662,703.557
37256.0,1.273767271,37502.0,217.7976411,193.0760709,693.806
37264.0,1.209823955,37541.0,217.8210238,198.1640344,693.036
37265.0,1.140964206,37602.0,217.8239464,204.1582816,700.187
37268.0,1.31664203,37667.0,217.8327141,189.9228983,714.729
37301.0,1.107539806,37731.0,217.9291359,207.1091018,711.888
37301.0,1.330453953,37579.0,217.9291359,189.0989626,699.032
37308.0,1.20986694,37607.0,217.9495835,198.4496453,698.873
37311.0,1.218916458,37590.0,217.9583461,197.6153409,694.501
37315.0,1.191251013,37735.0,217.9700292,199.8358502,701.999
37322.0,1.221121411,37630.0,217.9904729,197.3288105,695.359
37348.0,1.234694179,37715.0,218.0663902,196.6162257,702.527
37348.0,1.207916206,37690.0,218.0663902,198.515935,701.625
37350.0,1.191136946,37637.0,218.0722289,199.9543307,699.848
37352.0,1.228556749,37811.0,218.0780674,196.9313108,703.246
37353.0,1.181321541,37752.0,218.0809866,200.8958975,701.883
37362.0,1.151745556,37914.0,218.1072577,203.5114997,721.309
37362.0,1.462676393,37693.0,218.1072577,180.4129872,714.562
37365.0,1.287279496,37673.0,218.1160141,192.3189911,700.139
37365.0,1.283559108,37705.0,218.1160141,192.7094909,702.379
37366.0,1.199455978,37744.0,218.1189328,199.2270846,700.27
37388.0,1.138528498,37784.0,218.1831343,204.6242163,707.703
37393.0,1.180666473,37751.0,218.1977229,200.9293747,699.759
37393.0,1.249988222,37667.0,218.1977229,195.2365176,696.723
37394.0,1.208714181,37814.0,218.2006405,198.6176511,704.489
37410.0,1.223168162,37739.0,218.247317,197.4339125,697.345
37420.0,1.196122384,37757.0,218.2764847,199.7897404,704.994
37424.0,1.193871306,37686.0,218.2881507,199.8395309,695.317
37429.0,1.338105088,37813.0,218.3027323,188.783812,710.889
37430.0,1.258716132,37742.0,218.3056485,194.8503787,699.619
37438.0,1.195433826,37738.0,218.3289767,199.7549906,698.989
37438.0,1.293731715,37803.0,218.3289767,192.0870765,711.096
37445.0,1.219257861,37798.0,218.3493869,197.8564002,703.374
37446.0,1.221242962,37754.0,218.3523025,197.6945307,698.296
37453.0,1.17102144,37925.0,218.3727104,201.9797095,706.241
37454.0,1.267890865,37765.0,218.3756257,193.9975663,698.809
37459.0,1.253296622,37773.0,218.3902015,195.1576945,699.387
37475.0,1.216309877,37837.0,218.4368374,198.3011325,713.238
37479.0,1.098574839,37879.0,218.4484948,208.466788,703.264
37482.0,1.251392169,37878.0,218.4572375,195.3803884,705.803
37482.0,1.198878581,37731.0,218.4572375,199.5904668,693.294
37483.0,1.250785798,37793.0,218.4601516,195.4526463,699.808
37492.0,1.233980199,37814.0,218.4863772,196.9110602,701.925
37492.0,1.27233791,37828.0,218.4863772,193.8404208,701.454
37493.0,1.234810224,37758.0,218.4892909,196.6838318,695.177
37506.0,1.281348662,37812.0,218.5271662,193.2182459,700.778
37512.0,1.312288892,37891.0,218.5446449,190.9180435,712.467
37512.0,1.236776322,37910.0,218.5446449,196.6784547,704.306
37513.0,1.134240608,37951.0,218.5475578,205.4078221,706.094
37516.0,1.250284439,37869.0,218.5562965,195.6331116,708.078
37533.0,1.17861602,37918.0,218.6058092,201.4126248,703.354
37539.0,1.199551168,37844.0,218.6232816,199.7187845,701.891
37540.0,1.162369819,38001.0,218.6261936,202.9740175,711.089
37548.0,1.265533014,37881.0,218.6494876,194.4318532,703.892
37553.0,1.219696598,37880.0,218.6640451,198.0492209,702.511
37557.0,1.253955256,37810.0,218.6756904,195.328494,697.113
37564.0,1.167554712,38184.0,218.6960682,202.526017,736.706
37574.0,1.341944686,38001.0,218.7251761,188.9044447,712.47
37577.0,1.269703757,37883.0,218.7339077,194.2830571,704.505
37580.0,1.237831946,37934.0,218.7426389,196.7097492,703.04
37580.0,1.229424087,37888.0,218.7426389,197.398589,698.245
37606.0,1.098673456,37942.0,218.8182952,209.019182,700.716
37606.0,1.185268792,37883.0,218.8182952,201.098675,696.136
37631.0,1.289684542,38388.0,218.891017,192.992721,744.128
37637.0,1.308130465,37959.0,218.9084666,191.5283756,703.354
37642.0,1.203600154,37928.0,218.9230069,199.7670381,699.339
37644.0,1.189853404,37973.0,218.9288227,200.7943345,695.582
37646.0,1.294401366,37941.0,218.9346384,192.5507286,703.337
37652.0,1.119996012,37917.0,218.9520846,206.9460336,693.787
37657.0,1.322825985,37993.0,218.966622,190.5731441,704.416
37663.0,1.134780562,38084.0,218.9840656,205.8281601,712.345
37669.0,1.2307744,37937.0,219.0015078,197.6686076,698.99
37679.0,1.223697921,38045.0,219.030575,198.1308566,707.574
37681.0,1.28192332,38044.0,219.036388,193.6317498,703.836
37682.0,1.265889953,38157.0,219.0392945,194.7807585,715.569
37688.0,1.184194107,38083.0,219.0567323,201.47174,710.5
37690.0,1.271943459,37977.0,219.0625446,194.4102346,702.993
37693.0,1.324391072,38032.0,219.0712627,190.4736717,709.359
37693.0,1.265754407,37995.0,219.0712627,194.8832128,701.429
37706.0,1.305564281,38097.0,219.1090374,191.9684373,717.777
37720.0,1.179679191,38103.0,219.1497105,201.9647666,706.226
37722.0,1.169640952,38031.0,219.1555204,202.8017111,699.287
37733.0,1.320522015,38142.0,219.1874717,190.7969684,715.114
37735.0,1.316364727,38145.0,219.1932805,191.2624919,722.21
37761.0,1.162650971,38115.0,219.2687813,203.4651127,698.336
37765.0,1.168523218,38130.0,219.2803945,202.9953077,704.943
37771.0,1.222140405,38155.0,219.2978131,198.5437169,712.802
37776.0,1.255783005,38029.0,219.3123276,196.0336313,700.671
37777.0,1.298232618,38174.0,219.3152304,192.7040335,716.007
37784.0,1.218006755,38106.0,219.3355488,198.8715078,702.271
37791.0,1.246907275,38169.0,219.3558653,196.5277781,713.544
37810.0,1.232593015,38222.0,219.4110006,197.7501503,713.014
37810.0,1.205301815,38253.0,219.4110006,200.0346228,712.632
37822.0,1.14813595,38130.0,219.4458158,204.8814704,699.758
37826.0,1.219849208,38170.0,219.4574196,198.8657396,704.225
37833.0,1.214728301,38173.0,219.4777248,199.2346794,703.902
37838.0,1.213870162,38142.0,219.4922274,199.3740179,702.47
37844.0,1.252736331,38174.0,219.5096292,196.1905182,703.919
37848.0,1.203930131,38105.0,219.5212297,200.1462736,697.327
37849.0,1.314137643,38243.0,219.5241297,191.6705939,713.618
37856.0,1.278194672,38232.0,219.5444288,194.3603238,708.716
37861.0,1.331854248,38226.0,219.5589269,190.3512936,712.99
37865.0,1.224507201,38220.0,219.5705248,198.4945625,707.053
37884.0,1.288129962,38145.0,219.6256062,193.5915024,699.809
37884.0,1.257832258,38173.0,219.6256062,195.9839049,703.214
