MajorAxisLength,MinorAxisLength,Class
240.6770114,202.4127145,SEKER
237.3868273,206.3266894,SEKER
246.3847077,197.8848539,SEKER
248.5144262,196.3597375,SEKER
242.7123622,200.951906,SEKER
242.7626416,200.9557407,SEKER
250.4616552,195.1792736,SEKER
247.6137766,197.3269149,SEKER
263.2077967,185.3746672,SEKER
244.9577089,199.238526,SEKER
244.0048329,200.1783035,SEKER
245.045462,199.2502046,SEKER
253.1995398,192.8264566,SEKER
237.5984187,205.9284597,SEKER
237.9449273,205.4905757,SEKER
247.1090982,197.705007,SEKER
249.9302987,195.6478006,SEKER
245.5716781,199.1923397,SEKER
241.9954291,201.8432332,SEKER
253.6098213,192.8160004,SEKER
240.808642,203.7592797,SEKER
245.3423568,199.3552146,SEKER
257.6520823,190.1348975,SEKER
250.3804559,195.7388897,SEKER
245.2510679,199.6264058,SEKER
242.8942884,201.478931,SEKER
248.3744091,197.2543624,SEKER
230.7192919,212.3871881,SEKER
244.3886801,200.506918,SEKER
246.6966084,198.5557555,SEKER
244.9148779,200.0705149,SEKER
235.1825325,208.4739731,SEKER
240.6964573,203.7703174,SEKER
228.5083775,214.5120649,SEKER
251.0502466,195.3891348,SEKER
250.0996987,196.0365344,SEKER
255.00387,192.3526295,SEKER
244.1193992,200.9500838,SEKER
243.0025149,201.9545702,SEKER
250.9540171,195.9506676,SEKER
249.5145078,196.6587067,SEKER
248.3846,197.7766784,SEKER
249.6546704,196.6274016,SEKER
246.2116357,199.4479802,SEKER
244.1767609,201.1612732,SEKER
251.8181995,195.1590789,SEKER
254.7115957,192.9009219,SEKER
254.9755005,192.9353689,SEKER
242.2028844,202.9686902,SEKER
238.4852609,206.1382711,SEKER
234.9970849,209.0326346,SEKER
244.6156834,200.9127896,SEKER
252.7970964,194.4687204,SEKER
249.1681867,197.8475328,SEKER
232.6019471,211.3998535,SEKER
245.2802759,200.6778893,SEKER
243.8771137,201.6438623,SEKER
244.7539586,201.0759051,SEKER
234.0327802,210.328979,SEKER
254.4732576,193.2214516,SEKER
261.2436015,188.3145341,SEKER
246.1440961,199.841693,SEKER
254.1292876,193.9916405,SEKER
246.9570943,199.2321307,SEKER
248.6802633,197.9753156,SEKER
252.2318701,195.6011238,SEKER
241.8649994,203.5344634,SEKER
241.4480239,203.9764164,SEKER
254.513712,193.625495,SEKER
251.4163481,196.6785032,SEKER
236.0033248,208.6035706,SEKER
247.7468033,198.8496914,SEKER
236.4650119,208.2948544,SEKER
246.2123643,200.1466011,SEKER
250.1955429,196.9725114,SEKER
248.3315607,198.7615526,SEKER
245.5214698,200.8051418,SEKER
257.0073181,191.8132715,SEKER
248.8307495,198.0754875,SEKER
234.5964057,210.1986918,SEKER
244.5323482,201.7008856,SEKER
248.2347968,199.6790345,SEKER
240.7685272,204.9088231,SEKER
251.9059627,195.8963011,SEKER
251.2348757,196.4299548,SEKER
242.9600789,203.0492489,SEKER
254.2911515,194.5626858,SEKER
245.0828861,201.8026417,SEKER
240.518967,205.2125207,SEKER
250.5392244,197.0547139,SEKER
245.5420687,201.2303264,SEKER
247.1737754,199.9785686,SEKER
245.1300901,201.5737773,SEKER
249.3478187,198.1711632,SEKER
242.0840129,204.0855316,SEKER
242.7816822,203.6017906,SEKER
254.0607593,194.6134395,SEKER
249.8717632,197.9022952,SEKER
251.7188293,196.4911875,SEKER
248.267441,199.3780455,SEKER
245.7514913,201.2395485,SEKER
245.517524,201.724119,SEKER
251.3515622,197.0649577,SEKER
254.3454882,194.5432979,SEKER
249.1774369,198.9668858,SEKER
255.1920319,193.7837191,SEKER
249.2813549,198.6156567,SEKER
249.0252004,198.7498551,SEKER
253.4957437,195.3429245,SEKER
248.8086305,198.8165004,SEKER
253.2922345,195.3822164,SEKER
244.2392537,202.8969925,SEKER
257.9059406,191.9627768,SEKER
246.9118386,200.5332172,SEKER
242.8479608,203.978555,SEKER
245.7824019,201.9473773,SEKER
260.7438934,189.9817858,SEKER
252.0850582,197.1616516,SEKER
241.1048062,205.4145848,SEKER
255.8803594,193.4384231,SEKER
250.4082226,197.8104767,SEKER
250.8229574,197.6335925,SEKER
251.8535653,196.7403196,SEKER
260.5072784,190.1620627,SEKER
243.2801926,203.9486883,SEKER
246.8180146,201.0186174,SEKER
244.8222746,202.4185983,SEKER
243.0128936,204.0932073,SEKER
241.0840446,205.7580533,SEKER
248.9550624,199.0594684,SEKER
255.2031052,194.6186372,SEKER
254.5505596,194.9621465,SEKER
243.5126003,203.7606869,SEKER
252.3058054,196.6759571,SEKER
247.637228,200.4703634,SEKER
242.4914972,204.7110757,SEKER
241.3352881,205.8768154,SEKER
241.5768501,205.474267,SEKER
248.52265,199.8302719,SEKER
241.8780857,205.2648012,SEKER
258.5421323,192.1426476,SEKER
249.8799202,199.0578246,SEKER
245.885594,202.118923,SEKER
257.7444621,192.8115845,SEKER
244.306105,203.5324024,SEKER
239.8312735,207.2576712,SEKER
235.3134449,211.1422148,SEKER
251.6604812,197.4855859,SEKER
241.7751437,205.6539583,SEKER
248.1913972,200.4316811,SEKER
241.3054992,206.2840328,SEKER
250.7822313,198.444192,SEKER
248.7320798,200.0842643,SEKER
244.5155219,203.6022535,SEKER
250.6370332,199.0008908,SEKER
247.8489448,200.9042475,SEKER
251.9733742,197.726764,SEKER
249.1514244,200.2372278,SEKER
253.7038801,196.8182727,SEKER
247.5161406,201.4585114,SEKER
246.336089,202.2976126,SEKER
253.8341742,196.4948033,SEKER
254.2456423,195.9227554,SEKER
248.1300288,200.7329978,SEKER
247.7344729,201.3327798,SEKER
245.2697509,203.5388499,SEKER
254.5845493,195.9298469,SEKER
249.0066917,200.194236,SEKER
256.096468,194.8200229,SEKER
245.3724594,203.2058018,SEKER
241.6425026,206.4591779,SEKER
246.145837,202.5723123,SEKER
250.9005173,198.8473915,SEKER
254.9119117,195.7036086,SEKER
254.0004503,196.5365763,SEKER
249.1619299,200.2064042,SEKER
252.7945232,197.7307919,SEKER
243.7752217,204.7996083,SEKER
243.0275665,205.6639014,SEKER
257.1827991,194.0830594,SEKER
261.6340031,190.7172146,SEKER
259.1594304,192.8686345,SEKER
243.8445023,204.6504117,SEKER
254.1591215,196.5899686,SEKER
247.4283258,201.7753134,SEKER
242.1603202,206.3862512,SEKER
249.8854677,199.8315177,SEKER
238.3108727,210.1234219,SEKER
250.4261713,199.5413702,SEKER
251.5902296,198.6111972,SEKER
244.5157546,204.7266034,SEKER
257.1489238,194.5365872,SEKER
247.3995557,202.1959303,SEKER
265.0177469,188.7226379,SEKER
256.6452699,194.9617023,SEKER
242.4137474,206.4400701,SEKER
247.4818391,202.1018397,SEKER
255.0806668,196.2999924,SEKER
243.4054931,205.5627348,SEKER
259.6170179,193.875323,SEKER
253.7961875,197.5272,SEKER
260.4767598,192.2367397,SEKER
258.2334199,193.9547648,SEKER
256.9960951,194.8667003,SEKER
269.8512008,185.8198303,SEKER
245.869882,203.6568336,SEKER
252.3515449,198.7563944,SEKER
259.4464115,193.0356505,SEKER
244.1990998,205.4712787,SEKER
250.5915313,200.0800501,SEKER
252.6462868,198.3559858,SEKER
243.9936667,205.4573381,SEKER
249.5685292,200.9352017,SEKER
251.611543,199.3970376,SEKER
245.1474137,204.4476139,SEKER
241.0411743,208.2253658,SEKER
260.6452398,192.3676739,SEKER
236.7284437,211.6749802,SEKER
250.3478614,200.326947,SEKER
262.0481189,191.55707,SEKER
250.6220206,200.3343357,SEKER
249.3821884,201.1797264,SEKER
254.7489051,196.9520753,SEKER
247.7471723,202.5006354,SEKER
251.0533206,199.8683285,SEKER
247.2889133,203.0436418,SEKER
258.7458213,194.2559154,SEKER
259.9423111,193.083996,SEKER
251.8176115,199.4928233,SEKER
247.1699932,203.1125549,SEKER
245.986065,204.3138552,SEKER
251.8592089,199.7966878,SEKER
236.7695239,213.2600465,SEKER
256.8395269,196.2151501,SEKER
242.9095664,207.0273819,SEKER
250.9492076,200.4533686,SEKER
258.5095736,194.66685,SEKER
253.9489856,197.8599896,SEKER
255.7493608,196.5571803,SEKER
261.3192103,192.6265296,SEKER
255.6058624,196.9123275,SEKER
248.3634207,202.617037,SEKER
233.5236698,215.4661437,SEKER
245.021911,205.6215787,SEKER
246.9105923,204.1021982,SEKER
243.6988427,206.7136807,SEKER
243.1820843,206.996576,SEKER
261.8813448,192.28283,SEKER
258.2234064,195.1428176,SEKER
238.9512884,210.6437034,SEKER
248.8682306,202.4588745,SEKER
245.4560643,205.1241486,SEKER
254.5019092,198.2914786,SEKER
258.1734881,195.817456,SEKER
245.3796561,205.8101582,SEKER
242.0461419,208.4598355,SEKER
237.0136344,212.803796,SEKER
245.7534219,205.3312462,SEKER
249.8716832,202.0126213,SEKER
256.3900083,197.0049405,SEKER
250.3520465,201.7265508,SEKER
250.1148624,201.8703277,SEKER
245.4139047,205.8607852,SEKER
251.5773744,200.855151,SEKER
251.0146923,201.2619935,SEKER
251.6618099,200.9251847,SEKER
248.0761897,203.9009533,SEKER
249.9397668,202.2636017,SEKER
240.6243367,210.2338045,SEKER
239.5991081,211.2604241,SEKER
251.1406602,201.8931814,SEKER
253.7053814,199.3061297,SEKER
248.6120893,203.4531535,SEKER
254.1695308,199.0732138,SEKER
253.6662173,199.5592514,SEKER
257.0632043,197.128875,SEKER
249.8275953,202.9217998,SEKER
256.3330274,197.8357879,SEKER
233.9385415,216.4976009,SEKER
252.4577187,201.1918221,SEKER
266.0855742,190.7552772,SEKER
247.9948932,204.4680936,SEKER
252.7578302,200.5577303,SEKER
253.9681095,199.938391,SEKER
251.4068347,201.6250403,SEKER
241.5072623,209.9863069,SEKER
252.4796509,200.8914979,SEKER
248.1616598,204.3892451,SEKER
252.3173029,201.6824304,SEKER
241.4601844,210.0513829,SEKER
247.0394731,205.7130783,SEKER
247.1659123,205.3478178,SEKER
258.4963084,196.3030168,SEKER
249.6095936,203.4462417,SEKER
255.68461,198.75285,SEKER
255.1164421,199.1201328,SEKER
249.1060397,204.0649358,SEKER
245.9412377,206.7585615,SEKER
247.1639918,205.8736784,SEKER
239.7597897,212.0498822,SEKER
257.4361065,197.9190711,SEKER
258.1497116,197.1490328,SEKER
239.5019006,212.5000815,SEKER
248.2750461,205.0050383,SEKER
252.9698984,201.198248,SEKER
251.5436147,202.2441844,SEKER
253.3272387,200.9774282,SEKER
252.61567,201.6012004,SEKER
244.969135,207.9641485,SEKER
247.9193354,205.563491,SEKER
250.3835048,203.4797749,SEKER
247.2965346,205.9721726,SEKER
248.2454739,205.4197384,SEKER
254.4318151,200.5811621,SEKER
247.1612238,206.1444571,SEKER
251.3019462,202.8546516,SEKER
264.5890485,192.7659959,SEKER
246.6991625,206.8884621,SEKER
265.1094339,192.6296891,SEKER
252.3099645,202.1951506,SEKER
240.429845,212.0852829,SEKER
248.4302657,206.0361603,SEKER
262.6894735,194.2903007,SEKER
244.8988107,208.4679095,SEKER
253.531331,201.601967,SEKER
241.5127855,211.386698,SEKER
245.5094589,208.0580814,SEKER
261.3132862,195.560116,SEKER
248.4775273,205.7908678,SEKER
250.5138387,204.0125498,SEKER
251.5681979,203.2981915,SEKER
252.9439951,202.9171526,SEKER
254.8224466,200.6987207,SEKER
264.7946821,193.1224646,SEKER
257.4020891,198.7044522,SEKER
265.7384078,192.4268591,SEKER
250.2511912,204.3694336,SEKER
265.0161237,193.2607067,SEKER
251.9267346,203.1890745,SEKER
254.082944,201.5371523,SEKER
251.2671837,203.6652507,SEKER
241.2845985,211.9747376,SEKER
246.4546274,207.7667023,SEKER
252.6270582,202.9400534,SEKER
256.077799,199.9792023,SEKER
244.9037122,209.3768052,SEKER
251.1953254,204.32065,SEKER
256.7947879,199.5419875,SEKER
251.7947693,203.4919059,SEKER
247.4112737,207.4393603,SEKER
252.2630647,203.2597386,SEKER
258.65391,198.817381,SEKER
256.4383641,200.0144013,SEKER
257.4510539,199.6496894,SEKER
249.7229125,205.5231241,SEKER
252.3737035,203.387468,SEKER
261.9989488,195.9536041,SEKER
256.2641648,200.7891122,SEKER
247.6013205,207.3716569,SEKER
255.4046089,201.238656,SEKER
254.9126039,201.7151454,SEKER
251.3028696,205.058574,SEKER
249.8537724,206.0059466,SEKER
262.069701,196.2671315,SEKER
254.6785591,202.3967107,SEKER
255.925469,201.3583309,SEKER
268.6974505,191.7105261,SEKER
262.7937627,195.9637197,SEKER
254.3755015,202.3771867,SEKER
261.2279958,197.1404288,SEKER
267.2763526,192.6563401,SEKER
250.9649438,205.3280835,SEKER
252.2341418,204.023122,SEKER
246.3011391,209.0904901,SEKER
258.6716558,199.1611376,SEKER
249.0428645,206.8429976,SEKER
259.1305337,198.9789429,SEKER
243.9451797,211.2326665,SEKER
258.3133109,199.9540393,SEKER
264.1369026,195.4214614,SEKER
258.3112058,199.5561865,SEKER
247.9781156,208.0100795,SEKER
250.0517074,206.2642772,SEKER
248.2216581,207.7497855,SEKER
249.6428546,206.6216739,SEKER
239.6600281,216.0699803,SEKER
261.3224503,197.5627564,SEKER
254.4467838,202.7484452,SEKER
255.6823119,202.1582879,SEKER
244.537238,211.0640645,SEKER
245.5417356,210.4261872,SEKER
258.4341131,199.8847877,SEKER
248.20203,208.5251515,SEKER
255.9552003,201.8966982,SEKER
254.2947868,203.1343886,SEKER
234.8360911,220.4469239,SEKER
252.952624,204.3172472,SEKER
259.024364,199.592115,SEKER
268.8877131,192.4178301,SEKER
248.7193482,208.3152297,SEKER
241.1378398,214.7057229,SEKER
250.7140143,206.4719349,SEKER
259.0915135,200.5185355,SEKER
262.969584,196.7418707,SEKER
252.6683515,204.9644805,SEKER
255.3608197,202.755831,SEKER
255.7932184,202.3595153,SEKER
250.9367773,206.381122,SEKER
250.4514143,206.7284747,SEKER
250.0758103,207.9177861,SEKER
253.5156731,204.5658846,SEKER
249.8944004,207.6217563,SEKER
253.3851611,204.8299855,SEKER
247.6331774,209.1588573,SEKER
260.1974223,199.1432171,SEKER
253.48059,204.3045933,SEKER
241.6204804,214.8962433,SEKER
248.5951322,208.5024269,SEKER
258.7261551,200.442393,SEKER
258.7484843,200.4328103,SEKER
262.0544327,198.2531802,SEKER
256.9121046,201.8861475,SEKER
249.1362387,208.6253196,SEKER
252.687638,205.4403676,SEKER
249.6641037,207.980511,SEKER
255.6439975,203.0118738,SEKER
256.7799444,202.1768771,SEKER
249.2940001,208.5599159,SEKER
252.2138292,205.8716113,SEKER
258.1950891,201.0769183,SEKER
241.6146519,215.182691,SEKER
248.046899,209.8969438,SEKER
254.1433484,204.3979634,SEKER
241.4405988,215.2698175,SEKER
259.9481037,200.0359094,SEKER
268.8043369,193.3664192,SEKER
260.3212075,199.7515295,SEKER
249.1711775,208.8272025,SEKER
260.5621947,199.6645625,SEKER
257.1585532,202.3097591,SEKER
264.2154584,196.9876855,SEKER
242.8971552,214.4152043,SEKER
248.9160626,209.2592311,SEKER
252.1445622,206.5444998,SEKER
245.315108,212.2850518,SEKER
262.261607,198.6839209,SEKER
257.3563132,202.3259564,SEKER
244.1260246,214.113254,SEKER
258.2850953,202.0524869,SEKER
263.7978064,197.7032286,SEKER
241.997203,215.1844935,SEKER
249.6225809,208.7019391,SEKER
244.5276055,213.0296844,SEKER
258.5196024,201.8860709,SEKER
253.4278762,205.6913592,SEKER
257.646522,202.5113841,SEKER
257.9461696,202.1525866,SEKER
258.0333232,203.1529698,SEKER
257.8436224,202.8515947,SEKER
262.4366095,198.9044828,SEKER
245.7514325,212.5434504,SEKER
255.622513,204.2785081,SEKER
246.4204137,212.0015761,SEKER
255.4926019,204.4643427,SEKER
267.9969304,194.979185,SEKER
242.2001644,215.5958688,SEKER
248.2905837,210.3427843,SEKER
253.6010398,206.2107683,SEKER
268.4722165,194.9406184,SEKER
249.9321213,209.3633166,SEKER
272.1691928,192.3046239,SEKER
253.31928,206.6018061,SEKER
275.9612985,189.7665962,SEKER
266.6742551,196.5105607,SEKER
233.4707887,224.0680638,SEKER
255.4653723,204.9917072,SEKER
254.4368651,206.014387,SEKER
251.2635837,208.4905009,SEKER
256.8014723,203.9799792,SEKER
248.8671551,210.5372225,SEKER
269.4241243,194.6013744,SEKER
247.4260154,211.9226428,SEKER
258.2434721,203.189017,SEKER
253.2860349,207.1147218,SEKER
270.2141119,194.1998311,SEKER
259.3776148,202.4749612,SEKER
249.4969654,210.544397,SEKER
261.5895515,200.7088801,SEKER
250.9006734,210.0639459,SEKER
255.7536899,205.5451754,SEKER
250.3152918,210.0477636,SEKER
254.8110891,206.3904692,SEKER
265.7868358,197.634999,SEKER
264.3466113,198.9424665,SEKER
270.6902769,194.4244689,SEKER
255.2217231,205.9420497,SEKER
250.6483104,209.9098243,SEKER
260.1405927,202.4149228,SEKER
267.5225426,196.8106349,SEKER
255.7183241,205.6748568,SEKER
243.4433928,216.1715351,SEKER
263.0712142,200.3548945,SEKER
258.0502468,203.8045989,SEKER
266.9985935,197.2979578,SEKER
265.0457183,198.5290071,SEKER
261.234297,201.4387469,SEKER
263.423134,199.9741738,SEKER
278.0400871,189.3976816,SEKER
257.2850816,205.1865217,SEKER
262.9878483,200.3109105,SEKER
261.9883659,201.0000217,SEKER
264.0834418,199.994315,SEKER
252.4834412,208.7696287,SEKER
261.7714293,201.2394016,SEKER
273.5735168,192.8118431,SEKER
270.3900622,194.862182,SEKER
266.3276466,197.9216687,SEKER
246.8862388,213.660101,SEKER
261.4167748,201.6866298,SEKER
255.2935888,206.6708187,SEKER
236.4226349,222.8750234,SEKER
261.9835448,201.6718954,SEKER
268.0788839,196.5858016,SEKER
255.6066411,206.3398397,SEKER
259.107602,203.5004612,SEKER
257.5484988,204.9093282,SEKER
246.9702291,213.446491,SEKER
260.7469508,202.3572387,SEKER
262.1846386,201.3165446,SEKER
250.5685931,210.7087179,SEKER
263.7520224,200.0064218,SEKER
257.1531925,205.2238431,SEKER
239.6588879,220.0216048,SEKER
258.0760051,204.6518427,SEKER
258.9333822,203.8552779,SEKER
267.2506913,197.7869605,SEKER
261.1735592,202.5314316,SEKER
260.3770597,202.7837232,SEKER
254.6563438,207.7631138,SEKER
243.1560192,217.1616782,SEKER
264.3767519,199.850382,SEKER
256.0489743,206.5001164,SEKER
259.440843,203.8665176,SEKER
259.6745351,203.5889547,SEKER
251.1591551,210.7495966,SEKER
251.309916,210.3701975,SEKER
255.0715218,207.3937438,SEKER
253.9617627,208.2460293,SEKER
254.6742271,207.8648703,SEKER
255.6058122,207.072066,SEKER
260.9058139,202.9266649,SEKER
251.730801,210.2820435,SEKER
241.9091235,219.223754,SEKER
260.059263,203.6923642,SEKER
269.3261119,196.742213,SEKER
262.3119312,202.0466643,SEKER
269.662475,197.1131167,SEKER
288.94124,183.6813274,SEKER
256.6675385,206.9151929,SEKER
261.1093812,203.272934,SEKER
274.6116964,193.6340124,SEKER
253.4527584,209.4598053,SEKER
265.1217788,200.0727973,SEKER
262.2108879,202.5202822,SEKER
252.8393525,210.0061707,SEKER
256.2777597,207.2002163,SEKER
254.8294755,208.7940341,SEKER
258.2243287,205.7682959,SEKER
260.3495021,203.8564493,SEKER
251.3109893,211.5472593,SEKER
261.3537983,203.7974531,SEKER
281.822113,188.6754226,SEKER
257.9670166,206.2186993,SEKER
250.0773331,212.9715204,SEKER
248.2119894,214.3446965,SEKER
257.1975541,207.0124766,SEKER
257.8640068,206.6063767,SEKER
253.9086134,210.1799175,SEKER
259.0496348,206.0168242,SEKER
254.7888488,209.2691484,SEKER
272.0990391,196.168085,SEKER
264.7545345,202.1420334,SEKER
253.7366005,210.5953614,SEKER
256.394601,208.1834683,SEKER
267.6579501,199.4233859,SEKER
250.8892141,212.7029533,SEKER
267.7978082,199.3749602,SEKER
236.6730021,225.5789995,SEKER
270.2813755,198.0766304,SEKER
247.739465,215.6885957,SEKER
280.0744683,190.7890144,SEKER
250.714385,213.0186626,SEKER
266.576047,200.3749202,SEKER
263.701083,202.8752946,SEKER
273.0777325,195.7285355,SEKER
261.5048843,204.451655,SEKER
257.1582005,207.9702443,SEKER
267.657979,199.8148237,SEKER
285.4805882,187.5134589,SEKER
253.3075393,211.1406618,SEKER
261.5609811,204.7816195,SEKER
252.0846041,212.2600879,SEKER
248.3602737,215.6622865,SEKER
248.4591518,215.5920268,SEKER
252.8851414,211.9111119,SEKER
250.7946761,213.5640184,SEKER
262.0208666,204.6762773,SEKER
256.8478441,208.924403,SEKER
263.0004945,203.8110672,SEKER
274.3009697,195.3078848,SEKER
265.7364381,201.8053665,SEKER
263.2800826,203.5749312,SEKER
262.2997011,204.3352616,SEKER
257.0122847,208.6563418,SEKER
268.6155167,199.7605246,SEKER
257.1541534,208.5139395,SEKER
277.2469395,193.7473537,SEKER
251.0090151,213.8000375,SEKER
267.0707579,201.0317021,SEKER
272.6025663,196.9605551,SEKER
254.8646481,210.6032648,SEKER
251.2047805,214.1417033,SEKER
260.5235817,206.1182438,SEKER
268.700672,199.9897732,SEKER
253.2988918,213.2475744,SEKER
273.0256377,197.0926525,SEKER
276.4470167,194.5797695,SEKER
248.7060272,216.7652559,SEKER
259.6267087,207.0376737,SEKER
248.5527663,216.3593157,SEKER
252.7310852,213.0457404,SEKER
