Area,Perimeter,Class,,,,,,,,,,,,,,
36589,698.326,SEKER,,,,,,,,,,,,,,
36592,698.499,SEKER,,,,,,,,,,,,,,
36594,688.123,SEKER,,,,,,,,,,,,,,
36598,691.778,SEKER,,,,,,,,,,,,,,
36600,693.853,SEKER,,,,,,,,,,,,,,
36601,692.969,SEKER,,,,,,,,,,,,,,
36606,700.229,SEKER,,,,,,,,,,,,,,
36609,688.123,SEKER,,,,,,,,,,,,,,
36613,697.658,SEKER,,,,,,,,,,,,,,
36620,688.188,SEKER,,,,,,,,,,,,,,
36629,686.542,SEKER,,,,,,,,,,,,,,
36648,728.404,SEKER,,,,,,,,,,,,,,
36655,697.963,SEKER,,,,,,,,,,,,,,
36661,689.743,SEKER,,,,,,,,,,,,,,
36663,698.145,SEKER,,,,,,,,,,,,,,
36677,690.331,SEKER,,,,,,,,,,,,,,
36677,687.082,SEKER,,,,,,,,,,,,,,
36701,719.886,SEKER,,,,,,,,,,,,,,
36705,698.444,SEKER,,,,,,,,,,,,,,
36707,697.665,SEKER,,,,,,,,,,,,,,
36711,701.528,SEKER,,,,,,,,,,,,,,
36730,692.349,SEKER,,,,,,,,,,,,,,
36733,696.714,SEKER,,,,,,,,,,,,,,
36736,695.806,SEKER,,,,,,,,,,,,,,
36738,690.192,SEKER,,,,,,,,,,,,,,
36740,708.732,SEKER,,,,,,,,,,,,,,
36741,692.928,SEKER,,,,,,,,,,,,,,
36746,701.775,SEKER,,,,,,,,,,,,,,
36768,699.477,SEKER,,,,,,,,,,,,,,
36775,691.274,SEKER,,,,,,,,,,,,,,
36778,686.751,SEKER,,,,,,,,,,,,,,
36789,687.353,SEKER,,,,,,,,,,,,,,
36791,699.632,SEKER,,,,,,,,,,,,,,
36805,699.998,SEKER,,,,,,,,,,,,,,
36806,692.839,SEKER,,,,,,,,,,,,,,
36813,691.769,SEKER,,,,,,,,,,,,,,
36824,689.547,SEKER,,,,,,,,,,,,,,
36831,692.49,SEKER,,,,,,,,,,,,,,
36839,693.645,SEKER,,,,,,,,,,,,,,
36841,689.544,SEKER,,,,,,,,,,,,,,
36847,691.017,SEKER,,,,,,,,,,,,,,
36851,699.211,SEKER,,,,,,,,,,,,,,
36856,693.273,SEKER,,,,,,,,,,,,,,
36860,704.322,SEKER,,,,,,,,,,,,,,
36863,690.538,SEKER,,,,,,,,,,,,,,
36864,698.915,SEKER,,,,,,,,,,,,,,
36870,692.977,SEKER,,,,,,,,,,,,,,
36872,692.414,SEKER,,,,,,,,,,,,,,
36880,694.705,SEKER,,,,,,,,,,,,,,
36883,696.855,SEKER,,,,,,,,,,,,,,
36888,697.864,SEKER,,,,,,,,,,,,,,
36892,697.906,SEKER,,,,,,,,,,,,,,
36898,695.299,SEKER,,,,,,,,,,,,,,
36906,702.412,SEKER,,,,,,,,,,,,,,
36911,690.768,SEKER,,,,,,,,,,,,,,
36917,700.833,SEKER,,,,,,,,,,,,,,
36919,706.713,SEKER,,,,,,,,,,,,,,
36934,697.608,SEKER,,,,,,,,,,,,,,
36939,695.361,SEKER,,,,,,,,,,,,,,
36952,696.83,SEKER,,,,,,,,,,,,,,
36955,708.623,SEKER,,,,,,,,,,,,,,
36955,697.491,SEKER,,,,,,,,,,,,,,
36957,696.21,SEKER,,,,,,,,,,,,,,
36968,693.68,SEKER,,,,,,,,,,,,,,
36975,694.805,SEKER,,,,,,,,,,,,,,
36975,692.588,SEKER,,,,,,,,,,,,,,
36976,692.719,SEKER,,,,,,,,,,,,,,
36980,697.756,SEKER,,,,,,,,,,,,,,
36982,708.896,SEKER,,,,,,,,,,,,,,
36986,693.771,SEKER,,,,,,,,,,,,,,
36988,697.873,SEKER,,,,,,,,,,,,,,
36993,697.963,SEKER,,,,,,,,,,,,,,
36995,694.774,SEKER,,,,,,,,,,,,,,
37004,696.689,SEKER,,,,,,,,,,,,,,
37008,691.802,SEKER,,,,,,,,,,,,,,
37027,698.113,SEKER,,,,,,,,,,,,,,
37031,700.842,SEKER,,,,,,,,,,,,,,
37039,690.695,SEKER,,,,,,,,,,,,,,
37043,710.832,SEKER,,,,,,,,,,,,,,
37047,710.523,SEKER,,,,,,,,,,,,,,
37049,692.49,SEKER,,,,,,,,,,,,,,
37053,735.079,SEKER,,,,,,,,,,,,,,
37068,704.024,SEKER,,,,,,,,,,,,,,
37074,720.184,SEKER,,,,,,,,,,,,,,
37075,699.179,SEKER,,,,,,,,,,,,,,
37083,704.984,SEKER,,,,,,,,,,,,,,
37090,693.447,SEKER,,,,,,,,,,,,,,
37092,706.388,SEKER,,,,,,,,,,,,,,
37094,691.978,SEKER,,,,,,,,,,,,,,
37109,694.497,SEKER,,,,,,,,,,,,,,
37109,694.219,SEKER,,,,,,,,,,,,,,
37114,702.71,SEKER,,,,,,,,,,,,,,
37117,699.991,SEKER,,,,,,,,,,,,,,
37135,696.823,SEKER,,,,,,,,,,,,,,
37138,707.772,SEKER,,,,,,,,,,,,,,
37152,694.797,SEKER,,,,,,,,,,,,,,
37164,710.014,SEKER,,,,,,,,,,,,,,
37165,692.541,SEKER,,,,,,,,,,,,,,
37170,693.745,SEKER,,,,,,,,,,,,,,
37177,692.052,SEKER,,,,,,,,,,,,,,
37179,704.496,SEKER,,,,,,,,,,,,,,
37187,706.995,SEKER,,,,,,,,,,,,,,
37189,700.253,SEKER,,,,,,,,,,,,,,
37190,738.964,SEKER,,,,,,,,,,,,,,
37191,698.872,SEKER,,,,,,,,,,,,,,
37196,700.485,SEKER,,,,,,,,,,,,,,
37211,701.519,SEKER,,,,,,,,,,,,,,
37212,698.087,SEKER,,,,,,,,,,,,,,
37220,697.179,SEKER,,,,,,,,,,,,,,
37225,713.798,SEKER,,,,,,,,,,,,,,
37227,698.145,SEKER,,,,,,,,,,,,,,
37240,695.977,SEKER,,,,,,,,,,,,,,
37248,705.116,SEKER,,,,,,,,,,,,,,
37248,703.557,SEKER,,,,,,,,,,,,,,
37256,693.806,SEKER,,,,,,,,,,,,,,
37264,693.036,SEKER,,,,,,,,,,,,,,
37265,700.187,SEKER,,,,,,,,,,,,,,
37268,714.729,SEKER,,,,,,,,,,,,,,
37301,711.888,SEKER,,,,,,,,,,,,,,
37301,699.032,SEKER,,,,,,,,,,,,,,
37308,698.873,SEKER,,,,,,,,,,,,,,
37311,694.501,SEKER,,,,,,,,,,,,,,
37315,701.999,SEKER,,,,,,,,,,,,,,
37322,695.359,SEKER,,,,,,,,,,,,,,
37348,702.527,SEKER,,,,,,,,,,,,,,
37348,701.625,SEKER,,,,,,,,,,,,,,
37350,699.848,SEKER,,,,,,,,,,,,,,
37352,703.246,SEKER,,,,,,,,,,,,,,
37353,701.883,SEKER,,,,,,,,,,,,,,
37362,721.309,SEKER,,,,,,,,,,,,,,
37362,714.562,SEKER,,,,,,,,,,,,,,
37365,700.139,SEKER,,,,,,,,,,,,,,
37365,702.379,SEKER,,,,,,,,,,,,,,
37366,700.27,SEKER,,,,,,,,,,,,,,
37388,707.703,SEKER,,,,,,,,,,,,,,
37393,699.759,SEKER,,,,,,,,,,,,,,
37393,696.723,SEKER,,,,,,,,,,,,,,
37394,704.489,SEKER,,,,,,,,,,,,,,
37410,697.345,SEKER,,,,,,,,,,,,,,
37420,704.994,SEKER,,,,,,,,,,,,,,
37424,695.317,SEKER,,,,,,,,,,,,,,
37429,710.889,SEKER,,,,,,,,,,,,,,
37430,699.619,SEKER,,,,,,,,,,,,,,
37438,698.989,SEKER,,,,,,,,,,,,,,
37438,711.096,SEKER,,,,,,,,,,,,,,
37445,703.374,SEKER,,,,,,,,,,,,,,
37446,698.296,SEKER,,,,,,,,,,,,,,
37453,706.241,SEKER,,,,,,,,,,,,,,
37454,698.809,SEKER,,,,,,,,,,,,,,
37459,699.387,SEKER,,,,,,,,,,,,,,
37475,713.238,SEKER,,,,,,,,,,,,,,
37479,703.264,SEKER,,,,,,,,,,,,,,
37482,705.803,SEKER,,,,,,,,,,,,,,
37482,693.294,SEKER,,,,,,,,,,,,,,
37483,699.808,SEKER,,,,,,,,,,,,,,
37492,701.925,SEKER,,,,,,,,,,,,,,
37492,701.454,SEKER,,,,,,,,,,,,,,
37493,695.177,SEKER,,,,,,,,,,,,,,
37506,700.778,SEKER,,,,,,,,,,,,,,
37512,712.467,SEKER,,,,,,,,,,,,,,
37512,704.306,SEKER,,,,,,,,,,,,,,
37513,706.094,SEKER,,,,,,,,,,,,,,
37516,708.078,SEKER,,,,,,,,,,,,,,
37533,703.354,SEKER,,,,,,,,,,,,,,
37539,701.891,SEKER,,,,,,,,,,,,,,
37540,711.089,SEKER,,,,,,,,,,,,,,
37548,703.892,SEKER,,,,,,,,,,,,,,
37553,702.511,SEKER,,,,,,,,,,,,,,
37557,697.113,SEKER,,,,,,,,,,,,,,
37564,736.706,SEKER,,,,,,,,,,,,,,
37574,712.47,SEKER,,,,,,,,,,,,,,
37577,704.505,SEKER,,,,,,,,,,,,,,
37580,703.04,SEKER,,,,,,,,,,,,,,
37580,698.245,SEKER,,,,,,,,,,,,,,
37606,700.716,SEKER,,,,,,,,,,,,,,
37606,696.136,SEKER,,,,,,,,,,,,,,
37631,744.128,SEKER,,,,,,,,,,,,,,
37637,703.354,SEKER,,,,,,,,,,,,,,
37642,699.339,SEKER,,,,,,,,,,,,,,
37644,695.582,SEKER,,,,,,,,,,,,,,
37646,703.337,SEKER,,,,,,,,,,,,,,
37652,693.787,SEKER,,,,,,,,,,,,,,
37657,704.416,SEKER,,,,,,,,,,,,,,
37663,712.345,SEKER,,,,,,,,,,,,,,
37669,698.99,SEKER,,,,,,,,,,,,,,
37679,707.574,SEKER,,,,,,,,,,,,,,
37681,703.836,SEKER,,,,,,,,,,,,,,
37682,715.569,SEKER,,,,,,,,,,,,,,
37688,710.5,SEKER,,,,,,,,,,,,,,
37690,702.993,SEKER,,,,,,,,,,,,,,
37693,709.359,SEKER,,,,,,,,,,,,,,
37693,701.429,SEKER,,,,,,,,,,,,,,
37706,717.777,SEKER,,,,,,,,,,,,,,
37720,706.226,SEKER,,,,,,,,,,,,,,
37722,699.287,SEKER,,,,,,,,,,,,,,
37733,715.114,SEKER,,,,,,,,,,,,,,
37735,722.21,SEKER,,,,,,,,,,,,,,
37761,698.336,SEKER,,,,,,,,,,,,,,
37765,704.943,SEKER,,,,,,,,,,,,,,
37771,712.802,SEKER,,,,,,,,,,,,,,
37776,700.671,SEKER,,,,,,,,,,,,,,
37777,716.007,SEKER,,,,,,,,,,,,,,
37784,702.271,SEKER,,,,,,,,,,,,,,
37791,713.544,SEKER,,,,,,,,,,,,,,
37810,713.014,SEKER,,,,,,,,,,,,,,
37810,712.632,SEKER,,,,,,,,,,,,,,
37822,699.758,SEKER,,,,,,,,,,,,,,
37826,704.225,SEKER,,,,,,,,,,,,,,
37833,703.902,SEKER,,,,,,,,,,,,,,
37838,702.47,SEKER,,,,,,,,,,,,,,
37844,703.919,SEKER,,,,,,,,,,,,,,
37848,697.327,SEKER,,,,,,,,,,,,,,
37849,713.618,SEKER,,,,,,,,,,,,,,
37856,708.716,SEKER,,,,,,,,,,,,,,
37861,712.99,SEKER,,,,,,,,,,,,,,
37865,707.053,SEKER,,,,,,,,,,,,,,
37884,699.809,SEKER,,,,,,,,,,,,,,
37884,703.214,SEKER,,,,,,,,,,,,,,
37889,707.045,SEKER,,,,,,,,,,,,,,
37891,713.155,SEKER,,,,,,,,,,,,,,
37904,710.507,SEKER,,,,,,,,,,,,,,
37906,699.816,SEKER,,,,,,,,,,,,,,
37916,732.54,SEKER,,,,,,,,,,,,,,
37918,701.991,SEKER,,,,,,,,,,,,,,
37919,701.737,SEKER,,,,,,,,,,,,,,
37927,697.748,SEKER,,,,,,,,,,,,,,
37928,703.265,SEKER,,,,,,,,,,,,,,
37937,700.065,SEKER,,,,,,,,,,,,,,
37951,699.222,SEKER,,,,,,,,,,,,,,
37957,713.931,SEKER,,,,,,,,,,,,,,
37968,709.268,SEKER,,,,,,,,,,,,,,
37969,699.361,SEKER,,,,,,,,,,,,,,
37970,703.416,SEKER,,,,,,,,,,,,,,
37987,701.371,SEKER,,,,,,,,,,,,,,
37995,703.86,SEKER,,,,,,,,,,,,,,
37996,723.824,SEKER,,,,,,,,,,,,,,
37997,706.226,SEKER,,,,,,,,,,,,,,
37998,727.603,SEKER,,,,,,,,,,,,,,
38001,725.626,SEKER,,,,,,,,,,,,,,
38008,715.481,SEKER,,,,,,,,,,,,,,
38010,713.114,SEKER,,,,,,,,,,,,,,
38016,702.523,SEKER,,,,,,,,,,,,,,
38017,707.111,SEKER,,,,,,,,,,,,,,
38019,716.827,SEKER,,,,,,,,,,,,,,
38025,713.907,SEKER,,,,,,,,,,,,,,
38042,723.178,SEKER,,,,,,,,,,,,,,
38048,710.956,SEKER,,,,,,,,,,,,,,
38058,702.407,SEKER,,,,,,,,,,,,,,
38061,701.644,SEKER,,,,,,,,,,,,,,
38066,704.695,SEKER,,,,,,,,,,,,,,
38067,707.292,SEKER,,,,,,,,,,,,,,
38084,715.166,SEKER,,,,,,,,,,,,,,
38090,805.266,SEKER,,,,,,,,,,,,,,
38091,716.472,SEKER,,,,,,,,,,,,,,
38093,737.757,SEKER,,,,,,,,,,,,,,
38094,725.104,SEKER,,,,,,,,,,,,,,
38095,707.285,SEKER,,,,,,,,,,,,,,
38104,704.491,SEKER,,,,,,,,,,,,,,
38115,711.327,SEKER,,,,,,,,,,,,,,
38116,722.078,SEKER,,,,,,,,,,,,,,
38117,699.123,SEKER,,,,,,,,,,,,,,
38118,716.011,SEKER,,,,,,,,,,,,,,
38118,707.806,SEKER,,,,,,,,,,,,,,
38121,704.92,SEKER,,,,,,,,,,,,,,
38122,710.41,SEKER,,,,,,,,,,,,,,
38125,704.918,SEKER,,,,,,,,,,,,,,
38134,717.612,SEKER,,,,,,,,,,,,,,
38145,762.943,SEKER,,,,,,,,,,,,,,
38148,700.346,SEKER,,,,,,,,,,,,,,
38151,715.089,SEKER,,,,,,,,,,,,,,
38153,705.654,SEKER,,,,,,,,,,,,,,
38159,707.153,SEKER,,,,,,,,,,,,,,
38159,701.909,SEKER,,,,,,,,,,,,,,
38170,723.21,SEKER,,,,,,,,,,,,,,
38171,707.456,SEKER,,,,,,,,,,,,,,
38172,712.28,SEKER,,,,,,,,,,,,,,
38179,719.145,SEKER,,,,,,,,,,,,,,
38183,721.729,SEKER,,,,,,,,,,,,,,
38185,713.378,SEKER,,,,,,,,,,,,,,
38187,732.35,SEKER,,,,,,,,,,,,,,
38190,706.192,SEKER,,,,,,,,,,,,,,
38191,703.597,SEKER,,,,,,,,,,,,,,
38192,706.381,SEKER,,,,,,,,,,,,,,
38194,703.614,SEKER,,,,,,,,,,,,,,
38195,719.457,SEKER,,,,,,,,,,,,,,
38200,701.769,SEKER,,,,,,,,,,,,,,
38210,705.63,SEKER,,,,,,,,,,,,,,
38216,710.146,SEKER,,,,,,,,,,,,,,
38217,713.032,SEKER,,,,,,,,,,,,,,
38218,715.604,SEKER,,,,,,,,,,,,,,
38220,709.411,SEKER,,,,,,,,,,,,,,
38222,709.963,SEKER,,,,,,,,,,,,,,
38222,715.843,SEKER,,,,,,,,,,,,,,
38222,701.048,SEKER,,,,,,,,,,,,,,
38233,709.54,SEKER,,,,,,,,,,,,,,
38240,703.058,SEKER,,,,,,,,,,,,,,
38241,709.687,SEKER,,,,,,,,,,,,,,
38241,705.456,SEKER,,,,,,,,,,,,,,
38273,710.319,SEKER,,,,,,,,,,,,,,
38273,704.621,SEKER,,,,,,,,,,,,,,
38276,706.425,SEKER,,,,,,,,,,,,,,
38284,716.131,SEKER,,,,,,,,,,,,,,
38285,709.287,SEKER,,,,,,,,,,,,,,
38286,725.536,SEKER,,,,,,,,,,,,,,
38290,708.533,SEKER,,,,,,,,,,,,,,
38300,709.442,SEKER,,,,,,,,,,,,,,
38303,704.69,SEKER,,,,,,,,,,,,,,
38307,710.914,SEKER,,,,,,,,,,,,,,
38331,702.785,SEKER,,,,,,,,,,,,,,
38333,718.19,SEKER,,,,,,,,,,,,,,
38338,718.737,SEKER,,,,,,,,,,,,,,
38344,719.605,SEKER,,,,,,,,,,,,,,
38347,705.936,SEKER,,,,,,,,,,,,,,
38348,705.689,SEKER,,,,,,,,,,,,,,
38354,715.527,SEKER,,,,,,,,,,,,,,
38376,720.955,SEKER,,,,,,,,,,,,,,
38377,706.076,SEKER,,,,,,,,,,,,,,
38380,784.252,SEKER,,,,,,,,,,,,,,
38396,709.443,SEKER,,,,,,,,,,,,,,
38407,703.703,SEKER,,,,,,,,,,,,,,
38411,704.969,SEKER,,,,,,,,,,,,,,
38426,718.102,SEKER,,,,,,,,,,,,,,
38426,721.068,SEKER,,,,,,,,,,,,,,
38426,709.22,SEKER,,,,,,,,,,,,,,
38426,711.412,SEKER,,,,,,,,,,,,,,
38438,706.251,SEKER,,,,,,,,,,,,,,
38445,705.779,SEKER,,,,,,,,,,,,,,
38457,710.385,SEKER,,,,,,,,,,,,,,
38463,714.965,SEKER,,,,,,,,,,,,,,
38472,734.036,SEKER,,,,,,,,,,,,,,
38475,708.856,SEKER,,,,,,,,,,,,,,
38487,711.559,SEKER,,,,,,,,,,,,,,
38489,707.978,SEKER,,,,,,,,,,,,,,
38493,728.181,SEKER,,,,,,,,,,,,,,
38495,797.002,SEKER,,,,,,,,,,,,,,
38495,714.189,SEKER,,,,,,,,,,,,,,
38511,711.884,SEKER,,,,,,,,,,,,,,
38511,711.112,SEKER,,,,,,,,,,,,,,
38512,710.718,SEKER,,,,,,,,,,,,,,
38518,716.158,SEKER,,,,,,,,,,,,,,
38533,719.241,SEKER,,,,,,,,,,,,,,
38542,723.764,SEKER,,,,,,,,,,,,,,
38543,717.555,SEKER,,,,,,,,,,,,,,
38548,704.398,SEKER,,,,,,,,,,,,,,
38550,714.519,SEKER,,,,,,,,,,,,,,
38552,714.493,SEKER,,,,,,,,,,,,,,
38554,702.846,SEKER,,,,,,,,,,,,,,
38554,709.931,SEKER,,,,,,,,,,,,,,
38559,741.248,SEKER,,,,,,,,,,,,,,
38559,715.718,SEKER,,,,,,,,,,,,,,
38567,707.74,SEKER,,,,,,,,,,,,,,
38577,728.126,SEKER,,,,,,,,,,,,,,
38579,716.173,SEKER,,,,,,,,,,,,,,
38581,709.625,SEKER,,,,,,,,,,,,,,
38591,715.273,SEKER,,,,,,,,,,,,,,
38594,725.607,SEKER,,,,,,,,,,,,,,
38594,708.534,SEKER,,,,,,,,,,,,,,
38600,716.517,SEKER,,,,,,,,,,,,,,
38602,712.975,SEKER,,,,,,,,,,,,,,
38609,710.915,SEKER,,,,,,,,,,,,,,
38613,712.049,SEKER,,,,,,,,,,,,,,
38618,706.341,SEKER,,,,,,,,,,,,,,
38625,724.328,SEKER,,,,,,,,,,,,,,
38627,715.538,SEKER,,,,,,,,,,,,,,
38628,720.599,SEKER,,,,,,,,,,,,,,
38631,710.756,SEKER,,,,,,,,,,,,,,
38641,718.184,SEKER,,,,,,,,,,,,,,
38642,723.426,SEKER,,,,,,,,,,,,,,
38650,705.316,SEKER,,,,,,,,,,,,,,
38653,713.967,SEKER,,,,,,,,,,,,,,
38669,721.004,SEKER,,,,,,,,,,,,,,
38670,711.562,SEKER,,,,,,,,,,,,,,
38677,741.296,SEKER,,,,,,,,,,,,,,
38677,710.617,SEKER,,,,,,,,,,,,,,
38692,706.244,SEKER,,,,,,,,,,,,,,
38695,713.214,SEKER,,,,,,,,,,,,,,
38701,718.151,SEKER,,,,,,,,,,,,,,
38702,705.036,SEKER,,,,,,,,,,,,,,
38702,714.602,SEKER,,,,,,,,,,,,,,
38702,708.716,SEKER,,,,,,,,,,,,,,
38713,711.163,SEKER,,,,,,,,,,,,,,
38723,716.994,SEKER,,,,,,,,,,,,,,
38727,711.247,SEKER,,,,,,,,,,,,,,
38729,727.147,SEKER,,,,,,,,,,,,,,
38746,714.422,SEKER,,,,,,,,,,,,,,
38747,704.737,SEKER,,,,,,,,,,,,,,
38760,709.626,SEKER,,,,,,,,,,,,,,
38768,717.447,SEKER,,,,,,,,,,,,,,
38771,716.198,SEKER,,,,,,,,,,,,,,
38776,711.692,SEKER,,,,,,,,,,,,,,
38792,718.64,SEKER,,,,,,,,,,,,,,
38794,721.177,SEKER,,,,,,,,,,,,,,
38795,715.694,SEKER,,,,,,,,,,,,,,
38798,716.355,SEKER,,,,,,,,,,,,,,
38800,721.457,SEKER,,,,,,,,,,,,,,
38802,707.093,SEKER,,,,,,,,,,,,,,
38807,711.716,SEKER,,,,,,,,,,,,,,
38807,722.477,SEKER,,,,,,,,,,,,,,
38814,717.913,SEKER,,,,,,,,,,,,,,
38819,730.463,SEKER,,,,,,,,,,,,,,
38823,724.18,SEKER,,,,,,,,,,,,,,
38825,721.732,SEKER,,,,,,,,,,,,,,
38830,710.511,SEKER,,,,,,,,,,,,,,
38830,724.363,SEKER,,,,,,,,,,,,,,
38834,713.685,SEKER,,,,,,,,,,,,,,
38837,715.528,SEKER,,,,,,,,,,,,,,
38838,711.171,SEKER,,,,,,,,,,,,,,
38841,721.773,SEKER,,,,,,,,,,,,,,
38844,708.154,SEKER,,,,,,,,,,,,,,
38845,710.022,SEKER,,,,,,,,,,,,,,
38848,709.386,SEKER,,,,,,,,,,,,,,
38848,719.237,SEKER,,,,,,,,,,,,,,
38852,716.903,SEKER,,,,,,,,,,,,,,
38854,714.487,SEKER,,,,,,,,,,,,,,
38855,727.362,SEKER,,,,,,,,,,,,,,
38865,711.966,SEKER,,,,,,,,,,,,,,
38866,727.944,SEKER,,,,,,,,,,,,,,
38867,719.796,SEKER,,,,,,,,,,,,,,
38871,717.084,SEKER,,,,,,,,,,,,,,
38886,716.01,SEKER,,,,,,,,,,,,,,
38887,710.41,SEKER,,,,,,,,,,,,,,
38888,711.477,SEKER,,,,,,,,,,,,,,
38890,718.332,SEKER,,,,,,,,,,,,,,
38896,726.873,SEKER,,,,,,,,,,,,,,
38897,708.832,SEKER,,,,,,,,,,,,,,
38898,728.258,SEKER,,,,,,,,,,,,,,
38899,720.474,SEKER,,,,,,,,,,,,,,
38927,716.92,SEKER,,,,,,,,,,,,,,
38928,717.454,SEKER,,,,,,,,,,,,,,
38929,715.093,SEKER,,,,,,,,,,,,,,
38934,708.524,SEKER,,,,,,,,,,,,,,
38938,781.143,SEKER,,,,,,,,,,,,,,
38940,715.812,SEKER,,,,,,,,,,,,,,
38944,712.513,SEKER,,,,,,,,,,,,,,
38945,718.24,SEKER,,,,,,,,,,,,,,
38959,718.457,SEKER,,,,,,,,,,,,,,
38971,716.507,SEKER,,,,,,,,,,,,,,
38974,717.63,SEKER,,,,,,,,,,,,,,
38976,716.184,SEKER,,,,,,,,,,,,,,
38986,713.852,SEKER,,,,,,,,,,,,,,
38988,713.031,SEKER,,,,,,,,,,,,,,
38990,720.442,SEKER,,,,,,,,,,,,,,
38997,719.366,SEKER,,,,,,,,,,,,,,
39014,709.353,SEKER,,,,,,,,,,,,,,
39023,711.172,SEKER,,,,,,,,,,,,,,
39034,707.518,SEKER,,,,,,,,,,,,,,
39037,712.794,SEKER,,,,,,,,,,,,,,
39040,717.134,SEKER,,,,,,,,,,,,,,
39052,711.179,SEKER,,,,,,,,,,,,,,
39059,724.031,SEKER,,,,,,,,,,,,,,
39064,717.191,SEKER,,,,,,,,,,,,,,
39070,715.415,SEKER,,,,,,,,,,,,,,
39073,727.356,SEKER,,,,,,,,,,,,,,
39074,781.022,SEKER,,,,,,,,,,,,,,
39082,719.5,SEKER,,,,,,,,,,,,,,
39085,708.873,SEKER,,,,,,,,,,,,,,
39087,716.009,SEKER,,,,,,,,,,,,,,
39088,719.97,SEKER,,,,,,,,,,,,,,
39091,717.854,SEKER,,,,,,,,,,,,,,
39099,730.036,SEKER,,,,,,,,,,,,,,
39101,727.736,SEKER,,,,,,,,,,,,,,
39102,715.945,SEKER,,,,,,,,,,,,,,
39104,714.999,SEKER,,,,,,,,,,,,,,
39108,717.398,SEKER,,,,,,,,,,,,,,
39122,725.817,SEKER,,,,,,,,,,,,,,
39122,711.642,SEKER,,,,,,,,,,,,,,
39123,714.166,SEKER,,,,,,,,,,,,,,
39124,714.589,SEKER,,,,,,,,,,,,,,
39139,714.71,SEKER,,,,,,,,,,,,,,
39141,713.315,SEKER,,,,,,,,,,,,,,
39141,711.099,SEKER,,,,,,,,,,,,,,
39145,716.674,SEKER,,,,,,,,,,,,,,
39152,721.127,SEKER,,,,,,,,,,,,,,
39158,727.678,SEKER,,,,,,,,,,,,,,
39159,725.519,SEKER,,,,,,,,,,,,,,
39160,731.796,SEKER,,,,,,,,,,,,,,
39175,719.195,SEKER,,,,,,,,,,,,,,
39180,709.775,SEKER,,,,,,,,,,,,,,
39183,721.153,SEKER,,,,,,,,,,,,,,
39188,713.669,SEKER,,,,,,,,,,,,,,
39192,709.658,SEKER,,,,,,,,,,,,,,
39195,738.413,SEKER,,,,,,,,,,,,,,
39198,717.099,SEKER,,,,,,,,,,,,,,
39202,723.947,SEKER,,,,,,,,,,,,,,
39208,713.397,SEKER,,,,,,,,,,,,,,
39215,709.517,SEKER,,,,,,,,,,,,,,
39215,721.759,SEKER,,,,,,,,,,,,,,
39224,715.918,SEKER,,,,,,,,,,,,,,
39227,726.769,SEKER,,,,,,,,,,,,,,
39234,715.421,SEKER,,,,,,,,,,,,,,
39245,713.933,SEKER,,,,,,,,,,,,,,
39246,715.008,SEKER,,,,,,,,,,,,,,
39257,723.526,SEKER,,,,,,,,,,,,,,
39261,714.215,SEKER,,,,,,,,,,,,,,
39263,742.362,SEKER,,,,,,,,,,,,,,
39273,729.415,SEKER,,,,,,,,,,,,,,
39276,720.452,SEKER,,,,,,,,,,,,,,
39276,725.636,SEKER,,,,,,,,,,,,,,
39277,720.153,SEKER,,,,,,,,,,,,,,
39282,750.197,SEKER,,,,,,,,,,,,,,
39285,727.629,SEKER,,,,,,,,,,,,,,
39285,727.618,SEKER,,,,,,,,,,,,,,
39288,723.891,SEKER,,,,,,,,,,,,,,
39295,732.803,SEKER,,,,,,,,,,,,,,
39301,729.001,SEKER,,,,,,,,,,,,,,
39306,724.304,SEKER,,,,,,,,,,,,,,
39313,714.895,SEKER,,,,,,,,,,,,,,
39323,747.5,SEKER,,,,,,,,,,,,,,
39325,719.707,SEKER,,,,,,,,,,,,,,
39330,724.501,SEKER,,,,,,,,,,,,,,
39334,714.221,SEKER,,,,,,,,,,,,,,
39336,722.8,SEKER,,,,,,,,,,,,,,
39336,729.453,SEKER,,,,,,,,,,,,,,
39339,721.525,SEKER,,,,,,,,,,,,,,
39341,732.772,SEKER,,,,,,,,,,,,,,
39343,716.234,SEKER,,,,,,,,,,,,,,
39364,714.687,SEKER,,,,,,,,,,,,,,
39366,724.816,SEKER,,,,,,,,,,,,,,
39367,728.934,SEKER,,,,,,,,,,,,,,
39371,717.522,SEKER,,,,,,,,,,,,,,
39383,717.481,SEKER,,,,,,,,,,,,,,
39385,748.882,SEKER,,,,,,,,,,,,,,
39397,718.796,SEKER,,,,,,,,,,,,,,
39404,715.247,SEKER,,,,,,,,,,,,,,
39408,711.634,SEKER,,,,,,,,,,,,,,
39417,714.124,SEKER,,,,,,,,,,,,,,
39420,720.487,SEKER,,,,,,,,,,,,,,
39430,755.532,SEKER,,,,,,,,,,,,,,
39436,726.064,SEKER,,,,,,,,,,,,,,
39436,717.903,SEKER,,,,,,,,,,,,,,
39444,726.844,SEKER,,,,,,,,,,,,,,
39445,725.307,SEKER,,,,,,,,,,,,,,
39446,724.726,SEKER,,,,,,,,,,,,,,
39450,747.706,SEKER,,,,,,,,,,,,,,
39452,735.692,SEKER,,,,,,,,,,,,,,
39454,717.993,SEKER,,,,,,,,,,,,,,
39455,726.205,SEKER,,,,,,,,,,,,,,
